"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Providence County, RI","44007","Large Central Metro","1","2022","2022",26,Not Available,Not Available,Not Available,Not Available
,"Providence County, RI","44007","Large Central Metro","1","2023","2023",29,Not Available,Not Available,Not Available,Not Available
,"Providence County, RI","44007","Large Central Metro","1","2024 ","2024",21,Not Available,Not Available,Not Available,Not Available
,"Aiken County, SC","45003","Medium Metro","3","2018","2018",14,169401,8.3,4.5,13.9
,"Anderson County, SC","45007","Medium Metro","3","2019","2019",13,202558,6.4,3.4,11.0
,"Anderson County, SC","45007","Medium Metro","3","2020","2020",20,204353,9.8,6.0,15.1
,"Anderson County, SC","45007","Medium Metro","3","2021","2021",15,206908,7.2,4.1,12.0
,"Anderson County, SC","45007","Medium Metro","3","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Anderson County, SC","45007","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Beaufort County, SC","45013","Small Metro","4","2021","2021",10,191748,5.2,2.5,9.6
,"Berkeley County, SC","45015","Medium Metro","3","2018","2018",23,221091,10.4,6.6,15.6
,"Berkeley County, SC","45015","Medium Metro","3","2019","2019",16,227907,7.0,4.0,11.4
,"Berkeley County, SC","45015","Medium Metro","3","2020","2020",24,235987,10.2,6.5,15.1
,"Berkeley County, SC","45015","Medium Metro","3","2021","2021",12,236701,5.1,2.6,8.9
,"Berkeley County, SC","45015","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Berkeley County, SC","45015","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Charleston County, SC","45019","Medium Metro","3","2018","2018",32,405905,7.9,5.4,11.1
,"Charleston County, SC","45019","Medium Metro","3","2019","2019",20,411406,4.9,3.0,7.5
,"Charleston County, SC","45019","Medium Metro","3","2020","2020",28,417981,6.7,4.5,9.7
,"Charleston County, SC","45019","Medium Metro","3","2021","2021",23,413024,5.6,3.5,8.4
,"Charleston County, SC","45019","Medium Metro","3","2022","2022",24,Not Available,Not Available,Not Available,Not Available
,"Charleston County, SC","45019","Medium Metro","3","2023","2023",29,Not Available,Not Available,Not Available,Not Available
,"Charleston County, SC","45019","Medium Metro","3","2024 ","2024",21,Not Available,Not Available,Not Available,Not Available
,"Dillon County, SC","45033","NonCore (Nonmetro)","6","2020","2020",10,30367,32.9,15.8,60.6
,"Dillon County, SC","45033","NonCore (Nonmetro)","6","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Dorchester County, SC","45035","Medium Metro","3","2018","2018",15,160647,9.3,5.2,15.4
,"Dorchester County, SC","45035","Medium Metro","3","2019","2019",11,162809,6.8,3.4,12.1
,"Dorchester County, SC","45035","Medium Metro","3","2020","2020",19,165737,11.5,6.9,17.9
,"Dorchester County, SC","45035","Medium Metro","3","2021","2021",16,163327,9.8,5.6,15.9
,"Dorchester County, SC","45035","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Florence County, SC","45041","Small Metro","4","2020","2020",11,137588,8.0,4.0,14.3
,"Florence County, SC","45041","Small Metro","4","2021","2021",18,136504,13.2,7.8,20.8
,"Florence County, SC","45041","Small Metro","4","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Florence County, SC","45041","Small Metro","4","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Georgetown County, SC","45043","Micropolitan (Nonmetro)","5","2018","2018",11,62249,17.7,8.8,31.6
,"Georgetown County, SC","45043","Micropolitan (Nonmetro)","5","2019","2019",10,62680,16.0,7.7,29.3
,"Georgetown County, SC","45043","Micropolitan (Nonmetro)","5","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Greenville County, SC","45045","Medium Metro","3","2018","2018",28,514213,5.4,3.6,7.9
,"Greenville County, SC","45045","Medium Metro","3","2019","2019",25,523542,4.8,3.1,7.0
,"Greenville County, SC","45045","Medium Metro","3","2020","2020",35,532486,6.6,4.6,9.1
,"Greenville County, SC","45045","Medium Metro","3","2021","2021",40,533834,7.5,5.4,10.2
,"Greenville County, SC","45045","Medium Metro","3","2022","2022",50,Not Available,Not Available,Not Available,Not Available
,"Greenville County, SC","45045","Medium Metro","3","2023","2023",27,Not Available,Not Available,Not Available,Not Available
,"Greenville County, SC","45045","Medium Metro","3","2024 ","2024",29,Not Available,Not Available,Not Available,Not Available
,"Horry County, SC","45051","Medium Metro","3","2018","2018",49,344147,14.2,10.5,18.8
,"Horry County, SC","45051","Medium Metro","3","2019","2019",76,354081,21.5,16.9,26.9
,"Horry County, SC","45051","Medium Metro","3","2020","2020",88,365449,24.1,19.3,29.7
,"Horry County, SC","45051","Medium Metro","3","2021","2021",61,365579,16.7,12.8,21.4
,"Horry County, SC","45051","Medium Metro","3","2022","2022",44,Not Available,Not Available,Not Available,Not Available
,"Horry County, SC","45051","Medium Metro","3","2023","2023",27,Not Available,Not Available,Not Available,Not Available
,"Horry County, SC","45051","Medium Metro","3","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Lexington County, SC","45063","Medium Metro","3","2018","2018",21,295032,7.1,4.4,10.9
,"Lexington County, SC","45063","Medium Metro","3","2019","2019",19,298750,6.4,3.8,9.9
,"Lexington County, SC","45063","Medium Metro","3","2020","2020",17,303946,5.6,3.3,9.0
,"Lexington County, SC","45063","Medium Metro","3","2021","2021",18,300137,6.0,3.6,9.5
,"Lexington County, SC","45063","Medium Metro","3","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Lexington County, SC","45063","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Lexington County, SC","45063","Medium Metro","3","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Oconee County, SC","45073","Micropolitan (Nonmetro)","5","2018","2018",10,78374,12.8,6.1,23.5
,"Oconee County, SC","45073","Micropolitan (Nonmetro)","5","2019","2019",10,79546,12.6,6.0,23.1
,"Oconee County, SC","45073","Micropolitan (Nonmetro)","5","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Pickens County, SC","45077","Medium Metro","3","2019","2019",11,126884,8.7,4.3,15.5
,"Pickens County, SC","45077","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Richland County, SC","45079","Medium Metro","3","2018","2018",24,414576,5.8,3.7,8.6
,"Richland County, SC","45079","Medium Metro","3","2019","2019",19,415759,4.6,2.8,7.1
,"Richland County, SC","45079","Medium Metro","3","2020","2020",24,419051,5.7,3.7,8.5
,"Richland County, SC","45079","Medium Metro","3","2021","2021",20,418307,4.8,2.9,7.4
,"Richland County, SC","45079","Medium Metro","3","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Richland County, SC","45079","Medium Metro","3","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Richland County, SC","45079","Medium Metro","3","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"Spartanburg County, SC","45083","Medium Metro","3","2018","2018",17,313888,5.4,3.2,8.7
,"Spartanburg County, SC","45083","Medium Metro","3","2019","2019",23,319785,7.2,4.6,10.8
,"Spartanburg County, SC","45083","Medium Metro","3","2020","2020",31,326205,9.5,6.5,13.5
,"Spartanburg County, SC","45083","Medium Metro","3","2021","2021",34,335864,10.1,7.0,14.1
,"Spartanburg County, SC","45083","Medium Metro","3","2022","2022",27,Not Available,Not Available,Not Available,Not Available
,"Spartanburg County, SC","45083","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Spartanburg County, SC","45083","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Sumter County, SC","45085","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"York County, SC","45091","Large Fringe Metro","2","2018","2018",10,274118,3.6,1.7,6.7
,"York County, SC","45091","Large Fringe Metro","2","2019","2019",16,280979,5.7,3.3,9.2
,"York County, SC","45091","Large Fringe Metro","2","2021","2021",13,288595,4.5,2.4,7.7
,"Anderson County, TN","47001","Medium Metro","3","2019","2019",12,76978,15.6,8.1,27.2
,"Anderson County, TN","47001","Medium Metro","3","2020","2020",12,77558,15.5,8.0,27.0
,"Anderson County, TN","47001","Medium Metro","3","2021","2021",16,77576,20.6,11.8,33.5
,"Anderson County, TN","47001","Medium Metro","3","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Anderson County, TN","47001","Medium Metro","3","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Blount County, TN","47009","Medium Metro","3","2018","2018",11,131349,8.4,4.2,15.0
,"Blount County, TN","47009","Medium Metro","3","2019","2019",15,133088,11.3,6.3,18.6
,"Blount County, TN","47009","Medium Metro","3","2021","2021",18,137605,13.1,7.8,20.7
,"Blount County, TN","47009","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Cheatham County, TN","47021","Large Fringe Metro","2","2018","2018",10,40439,24.7,11.9,45.5
,"Cumberland County, TN","47035","Micropolitan (Nonmetro)","5","2021","2021",13,62451,20.8,11.1,35.6
,"Davidson County, TN","47037","Large Central Metro","1","2018","2018",59,692587,8.5,6.5,11.0
,"Davidson County, TN","47037","Large Central Metro","1","2019","2019",69,694144,9.9,7.7,12.6
,"Davidson County, TN","47037","Large Central Metro","1","2020","2020",76,694176,10.9,8.6,13.7
,"Davidson County, TN","47037","Large Central Metro","1","2021","2021",70,703953,9.9,7.8,12.6
,"Davidson County, TN","47037","Large Central Metro","1","2022","2022",52,Not Available,Not Available,Not Available,Not Available
,"Davidson County, TN","47037","Large Central Metro","1","2023","2023",51,Not Available,Not Available,Not Available,Not Available
,"Davidson County, TN","47037","Large Central Metro","1","2024 ","2024",40,Not Available,Not Available,Not Available,Not Available
,"Greene County, TN","47059","Micropolitan (Nonmetro)","5","2018","2018",14,69087,20.3,11.1,34.0
,"Greene County, TN","47059","Micropolitan (Nonmetro)","5","2021","2021",11,70621,15.6,7.8,27.9
,"Hamblen County, TN","47063","Small Metro","4","2021","2021",10,64468,15.5,7.4,28.5
,"Hamilton County, TN","47065","Medium Metro","3","2018","2018",11,364286,3.0,1.5,5.4
,"Hamilton County, TN","47065","Medium Metro","3","2019","2019",16,367804,4.4,2.5,7.1
,"Hamilton County, TN","47065","Medium Metro","3","2020","2020",13,371662,3.5,1.9,6.0
,"Knox County, TN","47093","Medium Metro","3","2018","2018",67,465289,14.4,11.2,18.3
,"Knox County, TN","47093","Medium Metro","3","2019","2019",50,470313,10.6,7.9,14.0
,"Knox County, TN","47093","Medium Metro","3","2020","2020",49,475609,10.3,7.6,13.6
,"Knox County, TN","47093","Medium Metro","3","2021","2021",72,486677,14.8,11.6,18.6
,"Knox County, TN","47093","Medium Metro","3","2022","2022",51,Not Available,Not Available,Not Available,Not Available
,"Knox County, TN","47093","Medium Metro","3","2023","2023",41,Not Available,Not Available,Not Available,Not Available
,"Knox County, TN","47093","Medium Metro","3","2024 ","2024",29,Not Available,Not Available,Not Available,Not Available
,"Monroe County, TN","47123","NonCore (Nonmetro)","6","2021","2021",10,46698,21.4,10.3,39.4
,"Montgomery County, TN","47125","Medium Metro","3","2018","2018",10,205950,4.9,2.3,8.9
,"Montgomery County, TN","47125","Medium Metro","3","2019","2019",14,208993,6.7,3.7,11.2
,"Montgomery County, TN","47125","Medium Metro","3","2020","2020",16,214251,7.5,4.3,12.1
,"Montgomery County, TN","47125","Medium Metro","3","2021","2021",22,227900,9.7,6.0,14.6
,"Montgomery County, TN","47125","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Putnam County, TN","47141","Micropolitan (Nonmetro)","5","2020","2020",10,80929,12.4,5.9,22.7
,"Roane County, TN","47145","Medium Metro","3","2018","2018",14,53140,26.3,14.4,44.2
,"Roane County, TN","47145","Medium Metro","3","2021","2021",10,53992,18.5,8.9,34.1
,"Robertson County, TN","47147","Large Fringe Metro","2","2020","2020",11,72275,15.2,7.6,27.2
,"Rutherford County, TN","47149","Large Fringe Metro","2","2018","2018",23,324890,7.1,4.5,10.6
,"Rutherford County, TN","47149","Large Fringe Metro","2","2019","2019",21,332285,6.3,3.9,9.7
,"Rutherford County, TN","47149","Large Fringe Metro","2","2020","2020",23,339261,6.8,4.3,10.2
,"Rutherford County, TN","47149","Large Fringe Metro","2","2021","2021",25,352182,7.1,4.6,10.5
,"Rutherford County, TN","47149","Large Fringe Metro","2","2022","2022",22,Not Available,Not Available,Not Available,Not Available
,"Rutherford County, TN","47149","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Rutherford County, TN","47149","Large Fringe Metro","2","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"Sevier County, TN","47155","Micropolitan (Nonmetro)","5","2018","2018",11,97892,11.2,5.6,20.1
,"Sevier County, TN","47155","Micropolitan (Nonmetro)","5","2019","2019",10,98250,10.2,4.9,18.7
,"Sevier County, TN","47155","Micropolitan (Nonmetro)","5","2020","2020",13,99244,13.1,7.0,22.4
,"Sevier County, TN","47155","Micropolitan (Nonmetro)","5","2021","2021",13,99517,13.1,7.0,22.3
,"Shelby County, TN","47157","Large Central Metro","1","2018","2018",37,935764,4.0,2.8,5.5
,"Shelby County, TN","47157","Large Central Metro","1","2019","2019",48,937166,5.1,3.8,6.8
,"Shelby County, TN","47157","Large Central Metro","1","2020","2020",80,936017,8.5,6.8,10.6
,"Shelby County, TN","47157","Large Central Metro","1","2021","2021",81,924454,8.8,7.0,10.9
,"Shelby County, TN","47157","Large Central Metro","1","2022","2022",66,Not Available,Not Available,Not Available,Not Available
,"Shelby County, TN","47157","Large Central Metro","1","2023","2023",51,Not Available,Not Available,Not Available,Not Available
,"Shelby County, TN","47157","Large Central Metro","1","2024 ","2024",24,Not Available,Not Available,Not Available,Not Available
,"Sullivan County, TN","47163","Medium Metro","3","2018","2018",29,157668,18.4,12.3,26.4
,"Sullivan County, TN","47163","Medium Metro","3","2020","2020",17,158755,10.7,6.2,17.1
,"Sullivan County, TN","47163","Medium Metro","3","2021","2021",19,159265,11.9,7.2,18.6
,"Sullivan County, TN","47163","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Sumner County, TN","47165","Large Fringe Metro","2","2018","2018",10,187149,5.3,2.6,9.8
,"Sumner County, TN","47165","Large Fringe Metro","2","2021","2021",16,200557,8.0,4.6,13.0
,"Washington County, TN","47179","Small Metro","4","2019","2019",10,129375,7.7,3.7,14.2
,"Washington County, TN","47179","Small Metro","4","2020","2020",11,130367,8.4,4.2,15.1
,"Washington County, TN","47179","Small Metro","4","2021","2021",13,134236,9.7,5.2,16.6
,"Washington County, TN","47179","Small Metro","4","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Washington County, TN","47179","Small Metro","4","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TN","47187","Large Fringe Metro","2","2018","2018",12,231729,5.2,2.7,9.0
,"Williamson County, TN","47187","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TN","47187","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Wilson County, TN","47189","Large Fringe Metro","2","2019","2019",14,144657,9.7,5.3,16.2
,"Wilson County, TN","47189","Large Fringe Metro","2","2020","2020",18,148130,12.2,7.2,19.2
,"Wilson County, TN","47189","Large Fringe Metro","2","2021","2021",11,151917,7.2,3.6,13.0
,"Wilson County, TN","47189","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2018","2018",17,1986049,0.9,0.5,1.4
,"Bexar County, TX","48029","Large Central Metro","1","2019","2019",21,2003554,1.0,0.6,1.6
,"Bexar County, TX","48029","Large Central Metro","1","2020","2020",21,2026823,1.0,0.6,1.6
,"Bexar County, TX","48029","Large Central Metro","1","2021","2021",23,2028236,1.1,0.7,1.7
,"Bexar County, TX","48029","Large Central Metro","1","2022","2022",40,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2023","2023",34,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2024 ","2024",24,Not Available,Not Available,Not Available,Not Available
,"Brazoria County, TX","48039","Large Fringe Metro","2","2021","2021",10,379689,2.6,1.3,4.8
,"Brazoria County, TX","48039","Large Fringe Metro","2","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Brazoria County, TX","48039","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Collin County, TX","48085","Large Central Metro","1","2018","2018",12,1005146,1.2,0.6,2.1
,"Collin County, TX","48085","Large Central Metro","1","2019","2019",10,1034730,1.0,0.5,1.8
,"Collin County, TX","48085","Large Central Metro","1","2020","2020",12,1072069,1.1,0.6,2.0
,"Collin County, TX","48085","Large Central Metro","1","2021","2021",13,1109462,1.2,0.6,2.0
,"Collin County, TX","48085","Large Central Metro","1","2022","2022",22,Not Available,Not Available,Not Available,Not Available
,"Collin County, TX","48085","Large Central Metro","1","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"Collin County, TX","48085","Large Central Metro","1","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2018","2018",43,2637772,1.6,1.2,2.2
,"Dallas County, TX","48113","Large Central Metro","1","2019","2019",39,2635516,1.5,1.1,2.0
,"Dallas County, TX","48113","Large Central Metro","1","2020","2020",39,2635888,1.5,1.1,2.0
,"Dallas County, TX","48113","Large Central Metro","1","2021","2021",59,2586050,2.3,1.7,2.9
,"Dallas County, TX","48113","Large Central Metro","1","2022","2022",48,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2023","2023",34,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2024 ","2024",40,Not Available,Not Available,Not Available,Not Available
,"Denton County, TX","48121","Large Fringe Metro","2","2021","2021",11,941647,1.2,0.6,2.1
,"Denton County, TX","48121","Large Fringe Metro","2","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Denton County, TX","48121","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Denton County, TX","48121","Large Fringe Metro","2","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"El Paso County, TX","48141","Medium Metro","3","2018","2018",10,840758,1.2,0.6,2.2
,"El Paso County, TX","48141","Medium Metro","3","2019","2019",14,839238,1.7,0.9,2.8
,"El Paso County, TX","48141","Medium Metro","3","2020","2020",12,841286,1.4,0.7,2.5
,"El Paso County, TX","48141","Medium Metro","3","2021","2021",20,867947,2.3,1.4,3.6
,"El Paso County, TX","48141","Medium Metro","3","2022","2022",20,Not Available,Not Available,Not Available,Not Available
,"El Paso County, TX","48141","Medium Metro","3","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2020","2020",17,839706,2.0,1.2,3.2
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2021","2021",21,858527,2.4,1.5,3.7
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2022","2022",28,Not Available,Not Available,Not Available,Not Available
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Galveston County, TX","48167","Large Fringe Metro","2","2018","2018",14,337890,4.1,2.3,7.0
,"Galveston County, TX","48167","Large Fringe Metro","2","2019","2019",11,342139,3.2,1.6,5.8
,"Galveston County, TX","48167","Large Fringe Metro","2","2020","2020",15,345089,4.3,2.4,7.2
,"Galveston County, TX","48167","Large Fringe Metro","2","2021","2021",12,355062,3.4,1.7,5.9
,"Galveston County, TX","48167","Large Fringe Metro","2","2022","2022",22,Not Available,Not Available,Not Available,Not Available
,"Galveston County, TX","48167","Large Fringe Metro","2","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2018","2018",99,4698619,2.1,1.7,2.6
,"Harris County, TX","48201","Large Central Metro","1","2019","2019",112,4713325,2.4,1.9,2.8
,"Harris County, TX","48201","Large Central Metro","1","2020","2020",145,4738253,3.1,2.6,3.6
,"Harris County, TX","48201","Large Central Metro","1","2021","2021",168,4728030,3.6,3.0,4.1
,"Harris County, TX","48201","Large Central Metro","1","2022","2022",128,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2023","2023",122,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2024 ","2024",105,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, TX","48245","Medium Metro","3","2020","2020",10,250127,4.0,1.9,7.4
,"Jefferson County, TX","48245","Medium Metro","3","2021","2021",10,253704,3.9,1.9,7.2
,"Jefferson County, TX","48245","Medium Metro","3","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Johnson County, TX","48251","Large Fringe Metro","2","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TX","48339","Large Fringe Metro","2","2018","2018",21,590925,3.6,2.2,5.4
,"Montgomery County, TX","48339","Large Fringe Metro","2","2019","2019",18,607391,3.0,1.8,4.7
,"Montgomery County, TX","48339","Large Fringe Metro","2","2020","2020",30,626351,4.8,3.2,6.8
,"Montgomery County, TX","48339","Large Fringe Metro","2","2021","2021",33,648886,5.1,3.5,7.1
,"Montgomery County, TX","48339","Large Fringe Metro","2","2022","2022",27,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TX","48339","Large Fringe Metro","2","2023","2023",27,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TX","48339","Large Fringe Metro","2","2024 ","2024",26,Not Available,Not Available,Not Available,Not Available
,"Nueces County, TX","48355","Medium Metro","3","2018","2018",10,362265,2.8,1.3,5.1
,"Nueces County, TX","48355","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Orange County, TX","48361","Medium Metro","3","2021","2021",11,84742,13.0,6.5,23.2
,"Orange County, TX","48361","Medium Metro","3","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2018","2018",26,2084931,1.2,0.8,1.8
,"Tarrant County, TX","48439","Large Central Metro","1","2019","2019",17,2102515,0.8,0.5,1.3
,"Tarrant County, TX","48439","Large Central Metro","1","2020","2020",31,2123347,1.5,1.0,2.1
,"Tarrant County, TX","48439","Large Central Metro","1","2021","2021",41,2126477,1.9,1.4,2.6
,"Tarrant County, TX","48439","Large Central Metro","1","2022","2022",46,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2023","2023",47,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2024 ","2024",48,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2018","2018",28,1248743,2.2,1.5,3.2
,"Travis County, TX","48453","Large Central Metro","1","2019","2019",24,1273954,1.9,1.2,2.8
,"Travis County, TX","48453","Large Central Metro","1","2020","2020",34,1300503,2.6,1.8,3.7
,"Travis County, TX","48453","Large Central Metro","1","2021","2021",40,1305154,3.1,2.2,4.2
,"Travis County, TX","48453","Large Central Metro","1","2022","2022",35,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2023","2023",26,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TX","48491","Large Fringe Metro","2","2018","2018",11,566719,1.9,1.0,3.5
,"Williamson County, TX","48491","Large Fringe Metro","2","2020","2020",10,617855,1.6,0.8,3.0
,"Williamson County, TX","48491","Large Fringe Metro","2","2021","2021",10,643026,1.6,0.7,2.9
,"Williamson County, TX","48491","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TX","48491","Large Fringe Metro","2","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TX","48491","Large Fringe Metro","2","2024 ","2024",20,Not Available,Not Available,Not Available,Not Available
,"Davis County, UT","49011","Medium Metro","3","2018","2018",24,351713,6.8,4.4,10.2
,"Davis County, UT","49011","Medium Metro","3","2019","2019",26,355481,7.3,4.8,10.7
,"Davis County, UT","49011","Medium Metro","3","2020","2020",25,359232,7.0,4.5,10.3
,"Davis County, UT","49011","Medium Metro","3","2021","2021",15,367285,4.1,2.3,6.7
,"Davis County, UT","49011","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Davis County, UT","49011","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Davis County, UT","49011","Medium Metro","3","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2018","2018",103,1152633,8.9,7.2,10.7
,"Salt Lake County, UT","49035","Large Central Metro","1","2019","2019",103,1160437,8.9,7.2,10.6
,"Salt Lake County, UT","49035","Large Central Metro","1","2020","2020",78,1165517,6.7,5.3,8.4
,"Salt Lake County, UT","49035","Large Central Metro","1","2021","2021",72,1186421,6.1,4.7,7.6
,"Salt Lake County, UT","49035","Large Central Metro","1","2022","2022",64,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2023","2023",75,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2024 ","2024",51,Not Available,Not Available,Not Available,Not Available
,"Tooele County, UT","49045","Large Fringe Metro","2","2018","2018",11,69907,15.7,7.9,28.2
,"Utah County, UT","49049","Medium Metro","3","2018","2018",50,622213,8.0,6.0,10.6
,"Utah County, UT","49049","Medium Metro","3","2019","2019",42,636235,6.6,4.8,8.9
,"Utah County, UT","49049","Medium Metro","3","2020","2020",36,651059,5.5,3.9,7.7
,"Utah County, UT","49049","Medium Metro","3","2021","2021",29,684986,4.2,2.8,6.1
,"Utah County, UT","49049","Medium Metro","3","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Utah County, UT","49049","Medium Metro","3","2023","2023",31,Not Available,Not Available,Not Available,Not Available
,"Utah County, UT","49049","Medium Metro","3","2024 ","2024",33,Not Available,Not Available,Not Available,Not Available
,"Washington County, UT","49053","Small Metro","4","2018","2018",14,171700,8.2,4.5,13.7
,"Washington County, UT","49053","Small Metro","4","2019","2019",11,177556,6.2,3.1,11.1
,"Washington County, UT","49053","Small Metro","4","2020","2020",14,184913,7.6,4.1,12.7
,"Washington County, UT","49053","Small Metro","4","2021","2021",11,191226,5.8,2.9,10.3
,"Washington County, UT","49053","Small Metro","4","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Washington County, UT","49053","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Washington County, UT","49053","Small Metro","4","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Weber County, UT","49057","Medium Metro","3","2018","2018",29,256359,11.3,7.6,16.2
,"Weber County, UT","49057","Medium Metro","3","2019","2019",28,260213,10.8,7.2,15.6
,"Weber County, UT","49057","Medium Metro","3","2020","2020",27,262658,10.3,6.8,15.0
,"Weber County, UT","49057","Medium Metro","3","2021","2021",23,267066,8.6,5.5,12.9
,"Weber County, UT","49057","Medium Metro","3","2022","2022",24,Not Available,Not Available,Not Available,Not Available
,"Weber County, UT","49057","Medium Metro","3","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Weber County, UT","49057","Medium Metro","3","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
