"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Travis County, TX","48453","Large Central Metro","1","2021","2021",36,1305154,2.8,1.9,3.8
,"Travis County, TX","48453","Large Central Metro","1","2022","2022",28,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Webb County, TX","48479","Medium Metro","3","2018","2018",14,275910,5.1,2.8,8.5
,"Webb County, TX","48479","Medium Metro","3","2019","2019",10,276652,3.6,1.7,6.6
,"Webb County, TX","48479","Medium Metro","3","2020","2020",31,277681,11.2,7.6,15.8
,"Webb County, TX","48479","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Webb County, TX","48479","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Williamson County, TX","48491","Large Fringe Metro","2","2021","2021",10,643026,1.6,0.7,2.9
,"Davis County, UT","49011","Medium Metro","3","2019","2019",10,355481,2.8,1.3,5.2
,"Davis County, UT","49011","Medium Metro","3","2020","2020",12,359232,3.3,1.7,5.8
,"Davis County, UT","49011","Medium Metro","3","2021","2021",15,367285,4.1,2.3,6.7
,"Davis County, UT","49011","Medium Metro","3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2018","2018",80,1152633,6.9,5.5,8.6
,"Salt Lake County, UT","49035","Large Central Metro","1","2019","2019",67,1160437,5.8,4.5,7.3
,"Salt Lake County, UT","49035","Large Central Metro","1","2020","2020",68,1165517,5.8,4.5,7.4
,"Salt Lake County, UT","49035","Large Central Metro","1","2021","2021",65,1186421,5.5,4.2,7.0
,"Salt Lake County, UT","49035","Large Central Metro","1","2022","2022",55,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2023","2023",30,Not Available,Not Available,Not Available,Not Available
,"Salt Lake County, UT","49035","Large Central Metro","1","2024 ","2024",22,Not Available,Not Available,Not Available,Not Available
,"Utah County, UT","49049","Medium Metro","3","2018","2018",35,622213,5.6,3.9,7.8
,"Utah County, UT","49049","Medium Metro","3","2019","2019",17,636235,2.7,1.6,4.3
,"Utah County, UT","49049","Medium Metro","3","2020","2020",23,651059,3.5,2.2,5.3
,"Utah County, UT","49049","Medium Metro","3","2021","2021",16,684986,2.3,1.3,3.8
,"Utah County, UT","49049","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Weber County, UT","49057","Medium Metro","3","2018","2018",13,256359,5.1,2.7,8.7
,"Weber County, UT","49057","Medium Metro","3","2019","2019",12,260213,4.6,2.4,8.1
,"Weber County, UT","49057","Medium Metro","3","2020","2020",12,262658,4.6,2.4,8.0
,"Weber County, UT","49057","Medium Metro","3","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Rutland County, VT","50021","Micropolitan (Nonmetro)","5","2018","2018",12,58672,20.5,10.6,35.7
,"Windham County, VT","50025","Micropolitan (Nonmetro)","5","2018","2018",13,42756,30.4,16.2,52.0
,"Windsor County, VT","50027","Micropolitan (Nonmetro)","5","2018","2018",10,55286,18.1,8.7,33.3
,"Windsor County, VT","50027","Micropolitan (Nonmetro)","5","2020","2020",12,54988,21.8,11.3,38.1
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2018","2018",44,348556,12.6,9.2,16.9
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2019","2019",48,352802,13.6,10.0,18.0
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2020","2020",31,358245,8.7,5.9,12.3
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2021","2021",22,370688,5.9,3.7,9.0
,"Fairfax County, VA","51059","Large Fringe Metro","2","2018","2018",21,1150795,1.8,1.1,2.8
,"Fairfax County, VA","51059","Large Fringe Metro","2","2019","2019",19,1147532,1.7,1.0,2.6
,"Hanover County, VA","51085","Large Fringe Metro","2","2018","2018",11,107239,10.3,5.1,18.4
,"Henrico County, VA","51087","Large Fringe Metro","2","2018","2018",39,329261,11.8,8.4,16.2
,"Henrico County, VA","51087","Large Fringe Metro","2","2019","2019",39,330818,11.8,8.4,16.1
,"Henrico County, VA","51087","Large Fringe Metro","2","2020","2020",41,333766,12.3,8.8,16.7
,"Henrico County, VA","51087","Large Fringe Metro","2","2021","2021",26,333554,7.8,5.1,11.4
,"Henrico County, VA","51087","Large Fringe Metro","2","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Henrico County, VA","51087","Large Fringe Metro","2","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Prince William County, VA","51153","Large Fringe Metro","2","2018","2018",18,468011,3.8,2.3,6.1
,"Prince William County, VA","51153","Large Fringe Metro","2","2019","2019",20,470335,4.3,2.6,6.6
,"Prince William County, VA","51153","Large Fringe Metro","2","2020","2020",13,475533,2.7,1.5,4.7
,"Spotsylvania County, VA","51177","Large Fringe Metro","2","2018","2018",17,134238,12.7,7.4,20.3
,"Spotsylvania County, VA","51177","Large Fringe Metro","2","2019","2019",15,136215,11.0,6.2,18.2
,"Spotsylvania County, VA","51177","Large Fringe Metro","2","2020","2020",14,138449,10.1,5.5,17.0
,"Stafford County, VA","51179","Large Fringe Metro","2","2018","2018",10,149960,6.7,3.2,12.3
,"Chesapeake city, VA","51550","Large Central Metro","1","2018","2018",18,242634,7.4,4.4,11.7
,"Chesapeake city, VA","51550","Large Central Metro","1","2019","2019",16,244835,6.5,3.7,10.6
,"Chesapeake city, VA","51550","Large Central Metro","1","2020","2020",18,247011,7.3,4.3,11.5
,"Chesapeake city, VA","51550","Large Central Metro","1","2021","2021",12,251269,4.8,2.5,8.3
,"Chesapeake city, VA","51550","Large Central Metro","1","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Hampton city, VA","51650","Large Fringe Metro","2","2018","2018",15,134313,11.2,6.3,18.4
,"Hampton city, VA","51650","Large Fringe Metro","2","2019","2019",23,134510,17.1,10.8,25.7
,"Hopewell city, VA","51670","Large Fringe Metro","2","2018","2018",12,22596,53.1,27.4,92.8
,"Lynchburg city, VA","51680","Medium Metro","3","2019","2019",10,82168,12.2,5.8,22.4
,"Newport News city, VA","51700","Large Fringe Metro","2","2018","2018",20,178626,11.2,6.8,17.3
,"Newport News city, VA","51700","Large Fringe Metro","2","2019","2019",15,179225,8.4,4.7,13.8
,"Newport News city, VA","51700","Large Fringe Metro","2","2020","2020",18,179062,10.1,6.0,15.9
,"Newport News city, VA","51700","Large Fringe Metro","2","2021","2021",12,184587,6.5,3.4,11.4
,"Norfolk city, VA","51710","Large Fringe Metro","2","2018","2018",21,244076,8.6,5.3,13.2
,"Norfolk city, VA","51710","Large Fringe Metro","2","2019","2019",22,242742,9.1,5.7,13.7
,"Norfolk city, VA","51710","Large Fringe Metro","2","2020","2020",22,242803,9.1,5.7,13.7
,"Norfolk city, VA","51710","Large Fringe Metro","2","2021","2021",38,235089,16.2,11.4,22.2
,"Norfolk city, VA","51710","Large Fringe Metro","2","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Norfolk city, VA","51710","Large Fringe Metro","2","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2018","2018",14,94632,14.8,8.1,24.8
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2019","2019",16,94398,16.9,9.7,27.5
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2020","2020",15,95094,15.8,8.8,26.0
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2021","2021",22,97840,22.5,14.1,34.0
,"Portsmouth city, VA","51740","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Richmond city, VA","51760","Large Central Metro","1","2018","2018",58,228783,25.4,19.3,32.8
,"Richmond city, VA","51760","Large Central Metro","1","2019","2019",51,230436,22.1,16.5,29.1
,"Richmond city, VA","51760","Large Central Metro","1","2020","2020",51,232226,22.0,16.4,28.9
,"Richmond city, VA","51760","Large Central Metro","1","2021","2021",53,226604,23.4,17.5,30.6
,"Richmond city, VA","51760","Large Central Metro","1","2022","2022",43,Not Available,Not Available,Not Available,Not Available
,"Richmond city, VA","51760","Large Central Metro","1","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Richmond city, VA","51760","Large Central Metro","1","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Roanoke city, VA","51770","Medium Metro","3","2018","2018",20,99920,20.0,12.2,30.9
,"Roanoke city, VA","51770","Medium Metro","3","2019","2019",15,99143,15.1,8.5,25.0
,"Roanoke city, VA","51770","Medium Metro","3","2020","2020",23,99058,23.2,14.7,34.8
,"Roanoke city, VA","51770","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Suffolk city, VA","51800","Large Fringe Metro","2","2021","2021",12,96194,12.5,6.4,21.8
,"Virginia Beach city, VA","51810","Large Central Metro","1","2018","2018",24,450189,5.3,3.4,7.9
,"Virginia Beach city, VA","51810","Large Central Metro","1","2019","2019",24,449974,5.3,3.4,7.9
,"Virginia Beach city, VA","51810","Large Central Metro","1","2020","2020",37,451231,8.2,5.8,11.3
,"Virginia Beach city, VA","51810","Large Central Metro","1","2021","2021",32,457672,7.0,4.8,9.9
,"Virginia Beach city, VA","51810","Large Central Metro","1","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Clark County, WA","53011","Large Fringe Metro","2","2018","2018",17,481857,3.5,2.1,5.6
,"Clark County, WA","53011","Large Fringe Metro","2","2019","2019",10,488241,2.0,1.0,3.8
,"Clark County, WA","53011","Large Fringe Metro","2","2020","2020",23,496865,4.6,2.9,6.9
,"Clark County, WA","53011","Large Fringe Metro","2","2021","2021",16,511404,3.1,1.8,5.1
,"King County, WA","53033","Large Central Metro","1","2018","2018",136,2233163,6.1,5.1,7.1
,"King County, WA","53033","Large Central Metro","1","2019","2019",140,2252782,6.2,5.2,7.2
,"King County, WA","53033","Large Central Metro","1","2020","2020",158,2274315,6.9,5.9,8.0
,"King County, WA","53033","Large Central Metro","1","2021","2021",139,2252305,6.2,5.1,7.2
,"King County, WA","53033","Large Central Metro","1","2022","2022",78,Not Available,Not Available,Not Available,Not Available
,"King County, WA","53033","Large Central Metro","1","2023","2023",32,Not Available,Not Available,Not Available,Not Available
,"King County, WA","53033","Large Central Metro","1","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Kitsap County, WA","53035","Medium Metro","3","2019","2019",15,271473,5.5,3.1,9.1
,"Kitsap County, WA","53035","Medium Metro","3","2020","2020",13,272787,4.8,2.5,8.1
,"Mason County, WA","53045","Micropolitan (Nonmetro)","5","2021","2021",11,67615,16.3,8.1,29.1
,"Pierce County, WA","53053","Large Fringe Metro","2","2018","2018",39,891299,4.4,3.1,6.0
,"Pierce County, WA","53053","Large Fringe Metro","2","2019","2019",39,904980,4.3,3.1,5.9
,"Pierce County, WA","53053","Large Fringe Metro","2","2020","2020",48,913890,5.3,3.9,7.0
,"Pierce County, WA","53053","Large Fringe Metro","2","2021","2021",47,925708,5.1,3.7,6.8
,"Pierce County, WA","53053","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Pierce County, WA","53053","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Snohomish County, WA","53061","Large Fringe Metro","2","2018","2018",52,814901,6.4,4.8,8.4
,"Snohomish County, WA","53061","Large Fringe Metro","2","2019","2019",39,822083,4.7,3.4,6.5
,"Snohomish County, WA","53061","Large Fringe Metro","2","2020","2020",41,830393,4.9,3.5,6.7
,"Snohomish County, WA","53061","Large Fringe Metro","2","2021","2021",34,833540,4.1,2.8,5.7
,"Snohomish County, WA","53061","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Spokane County, WA","53063","Medium Metro","3","2018","2018",19,514631,3.7,2.2,5.8
,"Spokane County, WA","53063","Medium Metro","3","2019","2019",13,522798,2.5,1.3,4.3
,"Spokane County, WA","53063","Medium Metro","3","2020","2020",18,528225,3.4,2.0,5.4
,"Spokane County, WA","53063","Medium Metro","3","2021","2021",23,546040,4.2,2.7,6.3
,"Spokane County, WA","53063","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Thurston County, WA","53067","Medium Metro","3","2019","2019",11,290536,3.8,1.9,6.8
,"Thurston County, WA","53067","Medium Metro","3","2020","2020",13,294074,4.4,2.4,7.6
,"Thurston County, WA","53067","Medium Metro","3","2021","2021",10,297977,3.4,1.6,6.2
,"Berkeley County, WV","54003","Medium Metro","3","2018","2018",16,117123,13.7,7.8,22.2
,"Berkeley County, WV","54003","Medium Metro","3","2019","2019",18,119171,15.1,9.0,23.9
,"Berkeley County, WV","54003","Medium Metro","3","2020","2020",12,122125,9.8,5.1,17.2
,"Cabell County, WV","54011","Medium Metro","3","2018","2018",42,93224,45.1,32.5,60.9
,"Cabell County, WV","54011","Medium Metro","3","2019","2019",15,91945,16.3,9.1,26.9
,"Cabell County, WV","54011","Medium Metro","3","2020","2020",10,91589,10.9,5.2,20.1
,"Kanawha County, WV","54039","Small Metro","4","2018","2018",20,180454,11.1,6.8,17.1
,"Kanawha County, WV","54039","Small Metro","4","2019","2019",12,178124,6.7,3.5,11.8
,"Kanawha County, WV","54039","Small Metro","4","2020","2020",16,176253,9.1,5.2,14.7
,"Mercer County, WV","54055","Micropolitan (Nonmetro)","5","2020","2020",11,58258,18.9,9.4,33.8
,"Raleigh County, WV","54081","Small Metro","4","2018","2018",20,74254,26.9,16.5,41.6
,"Raleigh County, WV","54081","Small Metro","4","2019","2019",13,73361,17.7,9.4,30.3
,"Wayne County, WV","54099","Medium Metro","3","2020","2020",10,39054,25.6,12.3,47.1
,"Brown County, WI","55009","Medium Metro","3","2019","2019",10,264542,3.8,1.8,7.0
,"Dane County, WI","55025","Medium Metro","3","2018","2018",35,542364,6.5,4.5,9.0
,"Dane County, WI","55025","Medium Metro","3","2019","2019",36,546695,6.6,4.6,9.1
,"Dane County, WI","55025","Medium Metro","3","2020","2020",37,552536,6.7,4.7,9.2
,"Dane County, WI","55025","Medium Metro","3","2021","2021",17,563951,3.0,1.8,4.8
,"Dane County, WI","55025","Medium Metro","3","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Dane County, WI","55025","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Kenosha County, WI","55059","Small Metro","4","2018","2018",16,169290,9.5,5.4,15.3
,"Kenosha County, WI","55059","Small Metro","4","2019","2019",11,169561,6.5,3.2,11.6
,"Kenosha County, WI","55059","Small Metro","4","2020","2020",11,169671,6.5,3.2,11.6
,"Kenosha County, WI","55059","Small Metro","4","2021","2021",12,168732,7.1,3.7,12.4
,"Kenosha County, WI","55059","Small Metro","4","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Kenosha County, WI","55059","Small Metro","4","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Milwaukee County, WI","55079","Large Central Metro","1","2018","2018",128,948201,13.5,11.2,15.8
,"Milwaukee County, WI","55079","Large Central Metro","1","2019","2019",130,945726,13.7,11.4,16.1
,"Milwaukee County, WI","55079","Large Central Metro","1","2020","2020",99,945016,10.5,8.5,12.8
,"Milwaukee County, WI","55079","Large Central Metro","1","2021","2021",64,928059,6.9,5.3,8.8
,"Milwaukee County, WI","55079","Large Central Metro","1","2022","2022",39,Not Available,Not Available,Not Available,Not Available
,"Milwaukee County, WI","55079","Large Central Metro","1","2023","2023",87,Not Available,Not Available,Not Available,Not Available
,"Milwaukee County, WI","55079","Large Central Metro","1","2024 ","2024",84,Not Available,Not Available,Not Available,Not Available
,"Racine County, WI","55101","Small Metro","4","2018","2018",11,196584,5.6,2.8,10.0
,"Racine County, WI","55101","Small Metro","4","2020","2020",17,195802,8.7,5.1,13.9
,"Racine County, WI","55101","Small Metro","4","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Racine County, WI","55101","Small Metro","4","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Rock County, WI","55105","Small Metro","4","2018","2018",11,163129,6.7,3.4,12.1
,"Rock County, WI","55105","Small Metro","4","2019","2019",12,163354,7.3,3.8,12.8
,"Waukesha County, WI","55133","Large Fringe Metro","2","2018","2018",21,403072,5.2,3.2,8.0
,"Waukesha County, WI","55133","Large Fringe Metro","2","2019","2019",11,404198,2.7,1.4,4.9
,"Waukesha County, WI","55133","Large Fringe Metro","2","2020","2020",24,406172,5.9,3.8,8.8
,"Waukesha County, WI","55133","Large Fringe Metro","2","2021","2021",11,408756,2.7,1.3,4.8
"---"
"Dataset: Multiple Cause of Death, 2018-2024, Single Race"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.1 (Heroin)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); Y10 (Poisoning by and"
"exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent); Y11 (Poisoning by and exposure to"
"antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent); Y12"
"(Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent);"
"Y13 (Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent); Y14 (Poisoning by"
"and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent)"
"Group By: County; 2023 Urbanization; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-expanded.html for more information."
"---"
"Query Date: Feb 18, 2026 11:43:56 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2024 on CDC WONDER Online Database, released in 2026. Data are from the Multiple Cause of Death Files,"
"2018-2024, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10-expanded.html on Feb 18, 2026 11:43:56 PM"
"---"
Messages:
"1. Selections made to any variable in [States, 2023 Urbanization] cause equivalent selections in the other variables. More"
"Information: http://wonder.cdc.gov/wonder/help/faq.html#related-variables."
"2. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"3. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"4. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"2. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"3. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"4. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Assurance of Confidentiality."
"5. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Confidence-Intervals."
"6. The population figures for year 2024 are single-race estimates of the July 1 resident population, from the Vintage 2024"
"postcensal series released by the Census Bureau on June 27, 2024. The 2024 series is based on the Modified Blended Base produced"
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of the blend"
"of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data"
"from the internal Census Edited File (CEF). The population figures for year 2023 are single-race estimates of the July 1"
"resident population, from the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. The 2023 series is"
"based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The"
"Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic"
"Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The population figures for years 2022 are"
"single-race estimates of the July 1 resident population, from the Vintage 2022 postcensal series released by the Census Bureau"
"on June 22, 2023. The 2022 series is based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1,"
"2020 decennial population count. The Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates"
"for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The"
"population figures for year 2021 are single-race estimates of the July 1 resident population, based on the Blended Base produced"
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021 postcensal series"
"released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates of the July 1"
"resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census Bureau on July"
"27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from the Vintage"
"2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population figures for"
"year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based on April"
"2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Population Data."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Age"
"Group."
"8. Connecticut population estimates for 2022 and later years are reported for 9 planning regions as county equivalent areas,"
"instead of the former 8 legacy counties in the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023,"
"and in the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. Populations estimates for the former"
"counties are not available for 2022 and later years. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Connecticut-2022."
"9. After the creation of the final 2023 dataset, North Carolina updated the cause of death information for over 900 death"
"certificates to include a cause of death code indicating drug overdose (ICD-10 underlying cause-of-death codes: X40-X44,"
"X60-X64, X85, and Y10-Y14). Jurisdictions can continue to update death certificates after the closing of the mortality file. As"
"a result, users should consider that the actual death count for drug overdose deaths for North Carolina in 2023 is over 4,400"
"deaths, with a crude rate of approximately 41.0 per 100,000 population, and an age-adjusted rate of approximately 42.1 per"
"100,000 population. These deaths will not be updated on the final mortality datasets."
"10. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#ICD-10 Changes."
