"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Lake County, IN","18089","Black or African American","2054-5","2023","2023",33,123091,26.8,18.5,37.7
,"Lake County, IN","18089","Black or African American","2054-5","2024 ","2024",19,123417,15.4,9.3,24.0
,"Lake County, IN","18089","White","2106-3","2018","2018",29,345146,8.4,5.6,12.1
,"Lake County, IN","18089","White","2106-3","2019","2019",32,345938,9.3,6.3,13.1
,"Lake County, IN","18089","White","2106-3","2020","2020",40,346229,11.6,8.3,15.7
,"Lake County, IN","18089","White","2106-3","2021","2021",64,353999,18.1,13.9,23.1
,"Lake County, IN","18089","White","2106-3","2022","2022",62,354449,17.5,13.4,22.4
,"Lake County, IN","18089","White","2106-3","2023","2023",60,354217,16.9,12.9,21.8
,"Lake County, IN","18089","White","2106-3","2024 ","2024",39,355071,11.0,7.8,15.0
,"Marion County, IN","18097","Black or African American","2054-5","2018","2018",39,275890,14.1,10.1,19.3
,"Marion County, IN","18097","Black or African American","2054-5","2019","2019",38,280667,13.5,9.6,18.6
,"Marion County, IN","18097","Black or African American","2054-5","2020","2020",55,284946,19.3,14.5,25.1
,"Marion County, IN","18097","Black or African American","2054-5","2021","2021",100,287669,34.8,27.9,41.6
,"Marion County, IN","18097","Black or African American","2054-5","2022","2022",121,290447,41.7,34.2,49.1
,"Marion County, IN","18097","Black or African American","2054-5","2023","2023",100,289557,34.5,27.8,41.3
,"Marion County, IN","18097","Black or African American","2054-5","2024 ","2024",79,297519,26.6,21.0,33.1
,"Marion County, IN","18097","White","2106-3","2018","2018",51,610840,8.3,6.2,11.0
,"Marion County, IN","18097","White","2106-3","2019","2019",43,612791,7.0,5.1,9.5
,"Marion County, IN","18097","White","2106-3","2020","2020",47,606679,7.7,5.7,10.3
,"Marion County, IN","18097","White","2106-3","2021","2021",50,606374,8.2,6.1,10.9
,"Marion County, IN","18097","White","2106-3","2022","2022",59,599905,9.8,7.5,12.7
,"Marion County, IN","18097","White","2106-3","2023","2023",72,598888,12.0,9.4,15.1
,"Marion County, IN","18097","White","2106-3","2024 ","2024",52,599988,8.7,6.5,11.4
,"Porter County, IN","18127","White","2106-3","2021","2021",13,159209,8.2,4.3,14.0
,"Porter County, IN","18127","White","2106-3","2022","2022",14,159440,8.8,4.8,14.7
,"Porter County, IN","18127","White","2106-3","2023","2023",21,159371,13.2,8.2,20.1
,"Porter County, IN","18127","White","2106-3","2024 ","2024",12,159465,7.5,3.9,13.1
,"St. Joseph County, IN","18141","Black or African American","2054-5","2021","2021",13,37686,34.5,18.4,59.0
,"St. Joseph County, IN","18141","Black or African American","2054-5","2023","2023",14,38144,36.7,20.1,61.6
,"St. Joseph County, IN","18141","White","2106-3","2018","2018",10,216326,4.6,2.2,8.5
,"St. Joseph County, IN","18141","White","2106-3","2020","2020",16,215600,7.4,4.2,12.1
,"St. Joseph County, IN","18141","White","2106-3","2022","2022",20,215473,9.3,5.7,14.3
,"St. Joseph County, IN","18141","White","2106-3","2024 ","2024",13,214738,6.1,3.2,10.4
,"Wayne County, IN","18177","White","2106-3","2018","2018",13,59688,21.8,11.6,37.2
,"Wayne County, IN","18177","White","2106-3","2022","2022",10,59575,16.8,8.0,30.9
,"Johnson County, KS","20091","White","2106-3","2024 ","2024",10,539626,1.9,0.9,3.4
,"Sedgwick County, KS","20173","Black or African American","2054-5","2021","2021",18,48195,37.3,22.1,59.0
,"Sedgwick County, KS","20173","Black or African American","2054-5","2022","2022",12,48711,24.6,12.7,43.0
,"Sedgwick County, KS","20173","Black or African American","2054-5","2023","2023",10,49197,20.3,9.7,37.4
,"Sedgwick County, KS","20173","Black or African American","2054-5","2024 ","2024",12,49818,24.1,12.4,42.1
,"Sedgwick County, KS","20173","White","2106-3","2020","2020",11,419232,2.6,1.3,4.7
,"Sedgwick County, KS","20173","White","2106-3","2021","2021",22,422435,5.2,3.3,7.9
,"Sedgwick County, KS","20173","White","2106-3","2022","2022",20,423690,4.7,2.9,7.3
,"Sedgwick County, KS","20173","White","2106-3","2023","2023",18,425784,4.2,2.5,6.7
,"Sedgwick County, KS","20173","White","2106-3","2024 ","2024",18,430555,4.2,2.5,6.6
,"Wyandotte County, KS","20209","Black or African American","2054-5","2023","2023",12,35070,34.2,17.7,59.8
,"Campbell County, KY","21037","White","2106-3","2018","2018",11,87566,12.6,6.3,22.5
,"Campbell County, KY","21037","White","2106-3","2023","2023",12,87604,13.7,7.1,23.9
,"Fayette County, KY","21067","Black or African American","2054-5","2021","2021",14,51273,27.3,14.9,45.8
,"Fayette County, KY","21067","Black or African American","2054-5","2023","2023",16,52051,30.7,17.6,49.9
,"Fayette County, KY","21067","White","2106-3","2018","2018",26,250675,10.4,6.8,15.2
,"Fayette County, KY","21067","White","2106-3","2019","2019",12,249460,4.8,2.5,8.4
,"Fayette County, KY","21067","White","2106-3","2020","2020",26,249018,10.4,6.8,15.3
,"Fayette County, KY","21067","White","2106-3","2021","2021",29,245954,11.8,7.9,16.9
,"Fayette County, KY","21067","White","2106-3","2022","2022",25,243538,10.3,6.6,15.2
,"Fayette County, KY","21067","White","2106-3","2023","2023",28,242546,11.5,7.7,16.7
,"Fayette County, KY","21067","White","2106-3","2024 ","2024",18,244733,7.4,4.4,11.6
,"Jefferson County, KY","21111","Black or African American","2054-5","2018","2018",12,171110,7.0,3.6,12.3
,"Jefferson County, KY","21111","Black or African American","2054-5","2019","2019",21,171472,12.2,7.6,18.7
,"Jefferson County, KY","21111","Black or African American","2054-5","2020","2020",33,173491,19.0,13.1,26.7
,"Jefferson County, KY","21111","Black or African American","2054-5","2021","2021",58,177526,32.7,24.8,42.2
,"Jefferson County, KY","21111","Black or African American","2054-5","2022","2022",61,179124,34.1,26.0,43.7
,"Jefferson County, KY","21111","Black or African American","2054-5","2023","2023",87,179558,48.5,38.8,59.8
,"Jefferson County, KY","21111","Black or African American","2054-5","2024 ","2024",49,185381,26.4,19.6,34.9
,"Jefferson County, KY","21111","White","2106-3","2018","2018",17,554760,3.1,1.8,4.9
,"Jefferson County, KY","21111","White","2106-3","2019","2019",11,550658,2.0,1.0,3.6
,"Jefferson County, KY","21111","White","2106-3","2020","2020",24,547065,4.4,2.8,6.5
,"Jefferson County, KY","21111","White","2106-3","2021","2021",42,551799,7.6,5.5,10.3
,"Jefferson County, KY","21111","White","2106-3","2022","2022",42,544048,7.7,5.6,10.4
,"Jefferson County, KY","21111","White","2106-3","2023","2023",40,540883,7.4,5.3,10.1
,"Jefferson County, KY","21111","White","2106-3","2024 ","2024",36,550747,6.5,4.6,9.0
,"Kenton County, KY","21117","White","2106-3","2018","2018",10,151472,6.6,3.2,12.1
,"Kenton County, KY","21117","White","2106-3","2019","2019",12,152298,7.9,4.1,13.8
,"Kenton County, KY","21117","White","2106-3","2020","2020",13,152769,8.5,4.5,14.6
,"Kenton County, KY","21117","White","2106-3","2021","2021",12,153791,7.8,4.0,13.6
,"Kenton County, KY","21117","White","2106-3","2022","2022",15,154301,9.7,5.4,16.0
,"Kenton County, KY","21117","White","2106-3","2023","2023",23,154863,14.9,9.4,22.3
,"Kenton County, KY","21117","White","2106-3","2024 ","2024",10,157060,6.4,3.1,11.7
,"East Baton Rouge Parish, LA","22033","Black or African American","2054-5","2020","2020",10,208247,4.8,2.3,8.8
,"Jefferson Parish, LA","22051","Black or African American","2054-5","2020","2020",20,123841,16.1,9.9,24.9
,"Jefferson Parish, LA","22051","Black or African American","2054-5","2021","2021",38,125476,30.3,21.4,41.6
,"Jefferson Parish, LA","22051","Black or African American","2054-5","2022","2022",37,122724,30.1,21.2,41.6
,"Jefferson Parish, LA","22051","Black or African American","2054-5","2023","2023",33,118901,27.8,19.1,39.0
,"Jefferson Parish, LA","22051","Black or African American","2054-5","2024 ","2024",26,119973,21.7,14.2,31.8
,"Jefferson Parish, LA","22051","White","2106-3","2018","2018",18,283556,6.3,3.8,10.0
,"Jefferson Parish, LA","22051","White","2106-3","2019","2019",21,280823,7.5,4.6,11.4
,"Jefferson Parish, LA","22051","White","2106-3","2020","2020",45,278077,16.2,11.8,21.7
,"Jefferson Parish, LA","22051","White","2106-3","2021","2021",41,277590,14.8,10.6,20.0
,"Jefferson Parish, LA","22051","White","2106-3","2022","2022",52,272127,19.1,14.3,25.1
,"Jefferson Parish, LA","22051","White","2106-3","2023","2023",45,271578,16.6,12.1,22.2
,"Jefferson Parish, LA","22051","White","2106-3","2024 ","2024",44,272659,16.1,11.7,21.7
,"Lafayette Parish, LA","22055","Black or African American","2054-5","2020","2020",12,66854,17.9,9.3,31.4
,"Lafayette Parish, LA","22055","Black or African American","2054-5","2021","2021",10,67001,14.9,7.2,27.4
,"Lafayette Parish, LA","22055","Black or African American","2054-5","2022","2022",16,68353,23.4,13.4,38.0
,"Lafayette Parish, LA","22055","White","2106-3","2020","2020",11,169483,6.5,3.2,11.6
,"Lafayette Parish, LA","22055","White","2106-3","2022","2022",15,168858,8.9,5.0,14.7
,"Lafayette Parish, LA","22055","White","2106-3","2023","2023",12,169999,7.1,3.6,12.3
,"Livingston Parish, LA","22063","White","2106-3","2021","2021",10,129060,7.7,3.7,14.2
,"Livingston Parish, LA","22063","White","2106-3","2022","2022",14,129776,10.8,5.9,18.1
,"Orleans Parish, LA","22071","Black or African American","2054-5","2018","2018",14,235298,5.9,3.3,10.0
,"Orleans Parish, LA","22071","Black or African American","2054-5","2019","2019",15,234446,6.4,3.6,10.6
,"Orleans Parish, LA","22071","Black or African American","2054-5","2020","2020",13,233213,5.6,3.0,9.5
,"Orleans Parish, LA","22071","Black or African American","2054-5","2021","2021",38,224366,16.9,12.0,23.2
,"Orleans Parish, LA","22071","Black or African American","2054-5","2022","2022",44,216849,20.3,14.7,27.2
,"Orleans Parish, LA","22071","Black or African American","2054-5","2023","2023",38,209696,18.1,12.8,24.9
,"Orleans Parish, LA","22071","Black or African American","2054-5","2024 ","2024",28,207221,13.5,9.0,19.5
,"St. Tammany Parish, LA","22103","Black or African American","2054-5","2023","2023",10,41212,24.3,11.6,44.6
,"St. Tammany Parish, LA","22103","White","2106-3","2018","2018",19,215496,8.8,5.3,13.8
,"St. Tammany Parish, LA","22103","White","2106-3","2020","2020",11,217976,5.0,2.5,9.0
,"St. Tammany Parish, LA","22103","White","2106-3","2021","2021",21,220765,9.5,5.9,14.5
,"St. Tammany Parish, LA","22103","White","2106-3","2024 ","2024",10,222548,4.5,2.2,8.3
,"Tangipahoa Parish, LA","22105","Black or African American","2054-5","2023","2023",10,42485,23.5,11.3,43.3
,"Androscoggin County, ME","23001","White","2106-3","2019","2019",10,99313,10.1,4.8,18.5
,"Androscoggin County, ME","23001","White","2106-3","2020","2020",11,99121,11.1,5.5,19.9
,"Androscoggin County, ME","23001","White","2106-3","2021","2021",28,101280,27.6,18.4,40.0
,"Androscoggin County, ME","23001","White","2106-3","2022","2022",24,102386,23.4,15.0,34.9
,"Androscoggin County, ME","23001","White","2106-3","2023","2023",37,102352,36.1,25.5,49.8
,"Androscoggin County, ME","23001","White","2106-3","2024 ","2024",25,102595,24.4,15.8,36.0
,"Cumberland County, ME","23005","White","2106-3","2018","2018",20,270641,7.4,4.5,11.4
,"Cumberland County, ME","23005","White","2106-3","2019","2019",18,271393,6.6,3.9,10.5
,"Cumberland County, ME","23005","White","2106-3","2020","2020",20,273437,7.3,4.5,11.3
,"Cumberland County, ME","23005","White","2106-3","2021","2021",18,279534,6.4,3.8,10.2
,"Cumberland County, ME","23005","White","2106-3","2022","2022",28,280536,10.0,6.6,14.4
,"Cumberland County, ME","23005","White","2106-3","2023","2023",47,282043,16.7,12.2,22.2
,"Cumberland County, ME","23005","White","2106-3","2024 ","2024",38,282999,13.4,9.5,18.4
,"Hancock County, ME","23009","White","2106-3","2023","2023",10,53817,18.6,8.9,34.2
,"Kennebec County, ME","23011","White","2106-3","2018","2018",11,117088,9.4,4.7,16.8
,"Kennebec County, ME","23011","White","2106-3","2019","2019",17,117119,14.5,8.5,23.2
,"Kennebec County, ME","23011","White","2106-3","2020","2020",12,117601,10.2,5.3,17.8
,"Kennebec County, ME","23011","White","2106-3","2021","2021",21,118950,17.7,10.9,27.0
,"Kennebec County, ME","23011","White","2106-3","2022","2022",26,119672,21.7,14.2,31.8
,"Kennebec County, ME","23011","White","2106-3","2023","2023",31,121093,25.6,17.4,36.3
,"Kennebec County, ME","23011","White","2106-3","2024 ","2024",27,121953,22.1,14.6,32.2
,"Oxford County, ME","23017","White","2106-3","2024 ","2024",10,57615,17.4,8.3,31.9
,"Penobscot County, ME","23019","White","2106-3","2019","2019",12,144054,8.3,4.3,14.6
,"Penobscot County, ME","23019","White","2106-3","2020","2020",18,143554,12.5,7.4,19.8
,"Penobscot County, ME","23019","White","2106-3","2021","2021",20,144429,13.8,8.5,21.4
,"Penobscot County, ME","23019","White","2106-3","2022","2022",22,145187,15.2,9.5,22.9
,"Penobscot County, ME","23019","White","2106-3","2023","2023",15,146438,10.2,5.7,16.9
,"Penobscot County, ME","23019","White","2106-3","2024 ","2024",14,147236,9.5,5.2,16.0
,"Somerset County, ME","23025","White","2106-3","2022","2022",12,49284,24.3,12.6,42.5
,"Somerset County, ME","23025","White","2106-3","2023","2023",13,49362,26.3,14.0,45.0
,"Waldo County, ME","23027","White","2106-3","2024 ","2024",11,39131,28.1,14.0,50.3
,"York County, ME","23031","White","2106-3","2018","2018",17,197016,8.6,5.0,13.8
,"York County, ME","23031","White","2106-3","2019","2019",16,198143,8.1,4.6,13.1
,"York County, ME","23031","White","2106-3","2020","2020",17,199230,8.5,5.0,13.7
,"York County, ME","23031","White","2106-3","2021","2021",20,204158,9.8,6.0,15.1
,"York County, ME","23031","White","2106-3","2022","2022",36,205732,17.5,12.3,24.2
,"York County, ME","23031","White","2106-3","2023","2023",25,206939,12.1,7.8,17.8
,"York County, ME","23031","White","2106-3","2024 ","2024",23,207384,11.1,7.0,16.6
,"Allegany County, MD","24001","White","2106-3","2023","2023",11,59174,18.6,9.3,33.3
,"Anne Arundel County, MD","24003","Black or African American","2054-5","2019","2019",15,105924,14.2,7.9,23.4
,"Anne Arundel County, MD","24003","Black or African American","2054-5","2020","2020",21,109491,19.2,11.9,29.3
,"Anne Arundel County, MD","24003","Black or African American","2054-5","2021","2021",25,112470,22.2,14.4,32.8
,"Anne Arundel County, MD","24003","Black or African American","2054-5","2022","2022",23,117405,19.6,12.4,29.4
,"Anne Arundel County, MD","24003","Black or African American","2054-5","2023","2023",25,120179,20.8,13.5,30.7
,"Anne Arundel County, MD","24003","Black or African American","2054-5","2024 ","2024",18,122979,14.6,8.7,23.1
,"Anne Arundel County, MD","24003","White","2106-3","2018","2018",70,427188,16.4,12.8,20.7
