"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2021","2021",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2022","2022",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2023","2023",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2018","2018",99,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2019","2019",127,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2020","2020",135,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","Not Available","10","2019","2019",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2018","2018",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2019","2019",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2020","2020",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2018","2018",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2019","2019",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2020","2020",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oswego County, NY","36075","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oswego County, NY","36075","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2021","2021",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2022","2022",73,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2023","2023",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Bachelor?s degree (BA, AB, BS)","6","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Unknown or Not Stated","9","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2018","2018",110,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2019","2019",93,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2020","2020",138,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rensselaer County, NY","36083","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2022","2022",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2018","2018",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2019","2019",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2020","2020",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","Not Available","10","2018","2018",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","Not Available","10","2019","2019",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Saratoga County, NY","36091","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2018","2018",124,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2019","2019",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2020","2020",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sullivan County, NY","36105","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sullivan County, NY","36105","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sullivan County, NY","36105","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2018","2018",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2019","2019",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2020","2020",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Alamance County, NC","37001","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brunswick County, NC","37019","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brunswick County, NC","37019","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Buncombe County, NC","37021","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Buncombe County, NC","37021","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cabarrus County, NC","37025","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Craven County, NC","37049","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Craven County, NC","37049","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Craven County, NC","37049","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, NC","37051","Not Available","10","2018","2018",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, NC","37051","Not Available","10","2019","2019",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, NC","37051","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, NC","37057","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, NC","37057","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, NC","37057","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Durham County, NC","37063","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Durham County, NC","37063","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Forsyth County, NC","37067","Not Available","10","2018","2018",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Forsyth County, NC","37067","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Forsyth County, NC","37067","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, NC","37069","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gaston County, NC","37071","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gaston County, NC","37071","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Guilford County, NC","37081","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Guilford County, NC","37081","Not Available","10","2019","2019",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Guilford County, NC","37081","Not Available","10","2020","2020",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harnett County, NC","37085","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harnett County, NC","37085","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Johnston County, NC","37101","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Johnston County, NC","37101","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mecklenburg County, NC","37119","Not Available","10","2018","2018",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mecklenburg County, NC","37119","Not Available","10","2019","2019",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mecklenburg County, NC","37119","Not Available","10","2020","2020",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nash County, NC","37127","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New Hanover County, NC","37129","Not Available","10","2018","2018",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New Hanover County, NC","37129","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New Hanover County, NC","37129","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onslow County, NC","37133","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onslow County, NC","37133","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NC","37135","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pitt County, NC","37147","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pitt County, NC","37147","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pitt County, NC","37147","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Randolph County, NC","37151","Not Available","10","2018","2018",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Randolph County, NC","37151","Not Available","10","2019","2019",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Randolph County, NC","37151","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Robeson County, NC","37155","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Robeson County, NC","37155","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rowan County, NC","37159","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rowan County, NC","37159","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NC","37179","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wake County, NC","37183","Not Available","10","2018","2018",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wake County, NC","37183","Not Available","10","2019","2019",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wake County, NC","37183","Not Available","10","2020","2020",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Butler County, OH","39017","Not Available","10","2018","2018",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Butler County, OH","39017","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, OH","39023","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clermont County, OH","39025","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cuyahoga County, OH","39035","High school graduate or GED completed","3","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cuyahoga County, OH","39035","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cuyahoga County, OH","39035","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cuyahoga County, OH","39035","Not Available","10","2018","2018",133,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cuyahoga County, OH","39035","Not Available","10","2019","2019",104,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cuyahoga County, OH","39035","Not Available","10","2020","2020",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, OH","39049","Not Available","10","2018","2018",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, OH","39049","Not Available","10","2019","2019",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, OH","39049","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, OH","39061","Not Available","10","2018","2018",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, OH","39061","Not Available","10","2019","2019",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, OH","39061","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, OH","39085","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, OH","39085","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lawrence County, OH","39087","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lorain County, OH","39093","Not Available","10","2018","2018",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lorain County, OH","39093","Not Available","10","2019","2019",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lorain County, OH","39093","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lucas County, OH","39095","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lucas County, OH","39095","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mahoning County, OH","39099","Not Available","10","2018","2018",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mahoning County, OH","39099","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, OH","39113","Not Available","10","2018","2018",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, OH","39113","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, OH","39113","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, OH","39139","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ross County, OH","39141","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Scioto County, OH","39145","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Stark County, OH","39151","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Stark County, OH","39151","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Summit County, OH","39153","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Trumbull County, OH","39155","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Trumbull County, OH","39155","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oklahoma County, OK","40109","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oklahoma County, OK","40109","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oklahoma County, OK","40109","Not Available","10","2020","2020",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tulsa County, OK","40143","Not Available","10","2018","2018",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tulsa County, OK","40143","Not Available","10","2019","2019",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tulsa County, OK","40143","Not Available","10","2020","2020",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clackamas County, OR","41005","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clackamas County, OR","41005","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, OR","41029","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, OR","41029","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Josephine County, OR","41033","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lane County, OR","41039","Not Available","10","2020","2020",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, OR","41047","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","9th through 12th grade with no diploma","2","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","High school graduate or GED completed","3","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Some college credit, but not a degree.","4","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Not Available","10","2018","2018",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Not Available","10","2019","2019",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Multnomah County, OR","41051","Not Available","10","2020","2020",74,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, OR","41067","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, OR","41067","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, OR","41067","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","9th through 12th grade with no diploma","2","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","High school graduate or GED completed","3","2021","2021",86,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","High school graduate or GED completed","3","2022","2022",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","High school graduate or GED completed","3","2023","2023",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","High school graduate or GED completed","3","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Some college credit, but not a degree.","4","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Some college credit, but not a degree.","4","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Associate degree (AA,AS)","5","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Associate degree (AA,AS)","5","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Not Available","10","2018","2018",204,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Not Available","10","2019","2019",232,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allegheny County, PA","42003","Not Available","10","2020","2020",257,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaver County, PA","42007","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaver County, PA","42007","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaver County, PA","42007","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Not Available","10","2018","2018",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Not Available","10","2019","2019",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berks County, PA","42011","Not Available","10","2020","2020",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bucks County, PA","42017","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Butler County, PA","42019","Not Available","10","2019","2019",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Butler County, PA","42019","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cambria County, PA","42021","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cambria County, PA","42021","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chester County, PA","42029","Not Available","10","2018","2018",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chester County, PA","42029","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chester County, PA","42029","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Not Available","10","2019","2019",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, PA","42045","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, PA","42049","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, PA","42049","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, PA","42051","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, PA","42051","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Indiana County, PA","42063","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Indiana County, PA","42063","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lancaster County, PA","42071","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lancaster County, PA","42071","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lawrence County, PA","42073","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lawrence County, PA","42073","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lehigh County, PA","42077","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
