"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Jefferson Parish, LA","22051","High school graduate or GED completed","3","2021","2021",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","High school graduate or GED completed","3","2022","2022",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","High school graduate or GED completed","3","2023","2023",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","High school graduate or GED completed","3","2024 ","2024",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Some college credit, but not a degree.","4","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Some college credit, but not a degree.","4","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Not Available","10","2018","2018",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Not Available","10","2019","2019",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson Parish, LA","22051","Not Available","10","2020","2020",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lafayette Parish, LA","22055","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lafayette Parish, LA","22055","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lafayette Parish, LA","22055","Not Available","10","2020","2020",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","9th through 12th grade with no diploma","2","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","High school graduate or GED completed","3","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","High school graduate or GED completed","3","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","High school graduate or GED completed","3","2024 ","2024",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orleans Parish, LA","22071","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","Not Available","10","2018","2018",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Tammany Parish, LA","22103","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","9th through 12th grade with no diploma","2","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","9th through 12th grade with no diploma","2","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","High school graduate or GED completed","3","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","High school graduate or GED completed","3","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","High school graduate or GED completed","3","2023","2023",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Androscoggin County, ME","23001","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","High school graduate or GED completed","3","2022","2022",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","High school graduate or GED completed","3","2023","2023",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","High school graduate or GED completed","3","2024 ","2024",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","Not Available","10","2018","2018",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, ME","23005","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","High school graduate or GED completed","3","2023","2023",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","High school graduate or GED completed","3","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kennebec County, ME","23011","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","High school graduate or GED completed","3","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Penobscot County, ME","23019","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, ME","23031","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, ME","23031","High school graduate or GED completed","3","2022","2022",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, ME","23031","High school graduate or GED completed","3","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, ME","23031","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, ME","23031","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, ME","23031","Not Available","10","2019","2019",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, ME","23031","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","9th through 12th grade with no diploma","2","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","9th through 12th grade with no diploma","2","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","9th through 12th grade with no diploma","2","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","9th through 12th grade with no diploma","2","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","High school graduate or GED completed","3","2021","2021",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","High school graduate or GED completed","3","2022","2022",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","High school graduate or GED completed","3","2023","2023",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","High school graduate or GED completed","3","2024 ","2024",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Some college credit, but not a degree.","4","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Some college credit, but not a degree.","4","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Some college credit, but not a degree.","4","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Not Available","10","2018","2018",80,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Not Available","10","2019","2019",73,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anne Arundel County, MD","24003","Not Available","10","2020","2020",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","9th through 12th grade with no diploma","2","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","9th through 12th grade with no diploma","2","2022","2022",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","9th through 12th grade with no diploma","2","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","9th through 12th grade with no diploma","2","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","High school graduate or GED completed","3","2021","2021",81,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","High school graduate or GED completed","3","2022","2022",84,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","High school graduate or GED completed","3","2023","2023",83,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","High school graduate or GED completed","3","2024 ","2024",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Some college credit, but not a degree.","4","2021","2021",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Some college credit, but not a degree.","4","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Some college credit, but not a degree.","4","2023","2023",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Some college credit, but not a degree.","4","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Associate degree (AA,AS)","5","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Unknown or Not Stated","9","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Not Available","10","2018","2018",137,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Not Available","10","2019","2019",124,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Baltimore County, MD","24005","Not Available","10","2020","2020",119,Not Applicable,Not Applicable,Not Applicable,Not Applicable
