"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Montgomery County, OH","39113","48 years","48",11
,"Montgomery County, OH","39113","50 years","50",13
,"Montgomery County, OH","39113","51 years","51",17
,"Montgomery County, OH","39113","52 years","52",11
,"Montgomery County, OH","39113","54 years","54",16
,"Montgomery County, OH","39113","55 years","55",17
,"Montgomery County, OH","39113","56 years","56",15
,"Montgomery County, OH","39113","57 years","57",15
,"Montgomery County, OH","39113","58 years","58",13
,"Montgomery County, OH","39113","59 years","59",21
,"Montgomery County, OH","39113","61 years","61",10
,"Montgomery County, OH","39113","62 years","62",15
,"Richland County, OH","39139","43 years","43",10
,"Stark County, OH","39151","31 years","31",10
,"Stark County, OH","39151","32 years","32",11
,"Stark County, OH","39151","35 years","35",12
,"Stark County, OH","39151","38 years","38",12
,"Stark County, OH","39151","40 years","40",10
,"Stark County, OH","39151","41 years","41",10
,"Stark County, OH","39151","50 years","50",12
,"Stark County, OH","39151","51 years","51",11
,"Stark County, OH","39151","52 years","52",10
,"Stark County, OH","39151","56 years","56",16
,"Stark County, OH","39151","62 years","62",11
,"Summit County, OH","39153","25 years","25",10
,"Summit County, OH","39153","37 years","37",10
,"Summit County, OH","39153","43 years","43",10
,"Summit County, OH","39153","46 years","46",10
,"Summit County, OH","39153","56 years","56",10
,"Summit County, OH","39153","60 years","60",12
,"Summit County, OH","39153","61 years","61",10
,"Summit County, OH","39153","63 years","63",10
,"Trumbull County, OH","39155","32 years","32",10
,"Trumbull County, OH","39155","34 years","34",12
,"Trumbull County, OH","39155","35 years","35",11
,"Trumbull County, OH","39155","36 years","36",10
,"Trumbull County, OH","39155","37 years","37",10
,"Trumbull County, OH","39155","38 years","38",11
,"Trumbull County, OH","39155","42 years","42",13
,"Trumbull County, OH","39155","43 years","43",10
,"Trumbull County, OH","39155","44 years","44",13
,"Trumbull County, OH","39155","55 years","55",10
,"Trumbull County, OH","39155","56 years","56",10
,"Trumbull County, OH","39155","59 years","59",12
,"Oklahoma County, OK","40109","32 years","32",10
,"Oklahoma County, OK","40109","59 years","59",11
,"Oklahoma County, OK","40109","64 years","64",16
,"Multnomah County, OR","41051","27 years","27",11
,"Multnomah County, OR","41051","34 years","34",13
,"Multnomah County, OR","41051","37 years","37",12
,"Multnomah County, OR","41051","39 years","39",12
,"Multnomah County, OR","41051","41 years","41",10
,"Multnomah County, OR","41051","54 years","54",12
,"Multnomah County, OR","41051","56 years","56",10
,"Multnomah County, OR","41051","58 years","58",10
,"Multnomah County, OR","41051","60 years","60",12
,"Multnomah County, OR","41051","61 years","61",15
,"Multnomah County, OR","41051","62 years","62",11
,"Multnomah County, OR","41051","63 years","63",10
,"Allegheny County, PA","42003","23 years","23",12
,"Allegheny County, PA","42003","24 years","24",18
,"Allegheny County, PA","42003","25 years","25",16
,"Allegheny County, PA","42003","26 years","26",18
,"Allegheny County, PA","42003","27 years","27",24
,"Allegheny County, PA","42003","28 years","28",35
,"Allegheny County, PA","42003","29 years","29",29
,"Allegheny County, PA","42003","30 years","30",48
,"Allegheny County, PA","42003","31 years","31",44
,"Allegheny County, PA","42003","32 years","32",48
,"Allegheny County, PA","42003","33 years","33",51
,"Allegheny County, PA","42003","34 years","34",42
,"Allegheny County, PA","42003","35 years","35",61
,"Allegheny County, PA","42003","36 years","36",63
,"Allegheny County, PA","42003","37 years","37",62
,"Allegheny County, PA","42003","38 years","38",54
,"Allegheny County, PA","42003","39 years","39",44
,"Allegheny County, PA","42003","40 years","40",53
,"Allegheny County, PA","42003","41 years","41",51
,"Allegheny County, PA","42003","42 years","42",52
,"Allegheny County, PA","42003","43 years","43",53
,"Allegheny County, PA","42003","44 years","44",39
,"Allegheny County, PA","42003","45 years","45",30
,"Allegheny County, PA","42003","46 years","46",42
,"Allegheny County, PA","42003","47 years","47",47
,"Allegheny County, PA","42003","48 years","48",30
,"Allegheny County, PA","42003","49 years","49",50
,"Allegheny County, PA","42003","50 years","50",40
,"Allegheny County, PA","42003","51 years","51",64
,"Allegheny County, PA","42003","52 years","52",42
,"Allegheny County, PA","42003","53 years","53",37
,"Allegheny County, PA","42003","54 years","54",47
,"Allegheny County, PA","42003","55 years","55",41
,"Allegheny County, PA","42003","56 years","56",40
,"Allegheny County, PA","42003","57 years","57",56
,"Allegheny County, PA","42003","58 years","58",45
,"Allegheny County, PA","42003","59 years","59",54
,"Allegheny County, PA","42003","60 years","60",39
,"Allegheny County, PA","42003","61 years","61",33
,"Allegheny County, PA","42003","62 years","62",38
,"Allegheny County, PA","42003","63 years","63",42
,"Allegheny County, PA","42003","64 years","64",27
,"Allegheny County, PA","42003","65 years","65",16
,"Allegheny County, PA","42003","66 years","66",22
,"Allegheny County, PA","42003","67 years","67",13
,"Allegheny County, PA","42003","68 years","68",12
,"Allegheny County, PA","42003","69 years","69",10
,"Berks County, PA","42011","41 years","41",10
,"Bucks County, PA","42017","29 years","29",10
,"Bucks County, PA","42017","31 years","31",10
,"Bucks County, PA","42017","36 years","36",12
,"Bucks County, PA","42017","38 years","38",13
,"Butler County, PA","42019","36 years","36",10
,"Chester County, PA","42029","30 years","30",13
,"Chester County, PA","42029","37 years","37",11
,"Chester County, PA","42029","51 years","51",10
,"Delaware County, PA","42045","29 years","29",12
,"Delaware County, PA","42045","30 years","30",13
,"Delaware County, PA","42045","31 years","31",15
,"Delaware County, PA","42045","32 years","32",13
,"Delaware County, PA","42045","33 years","33",18
,"Delaware County, PA","42045","34 years","34",18
,"Delaware County, PA","42045","35 years","35",16
,"Delaware County, PA","42045","36 years","36",11
,"Delaware County, PA","42045","37 years","37",13
,"Delaware County, PA","42045","38 years","38",15
,"Delaware County, PA","42045","39 years","39",15
,"Delaware County, PA","42045","40 years","40",12
,"Delaware County, PA","42045","41 years","41",18
,"Delaware County, PA","42045","42 years","42",13
,"Delaware County, PA","42045","43 years","43",13
,"Delaware County, PA","42045","45 years","45",11
,"Delaware County, PA","42045","49 years","49",14
,"Delaware County, PA","42045","53 years","53",13
,"Delaware County, PA","42045","54 years","54",11
,"Delaware County, PA","42045","55 years","55",13
,"Delaware County, PA","42045","56 years","56",10
,"Delaware County, PA","42045","57 years","57",12
,"Delaware County, PA","42045","58 years","58",16
,"Delaware County, PA","42045","59 years","59",10
,"Delaware County, PA","42045","60 years","60",10
,"Fayette County, PA","42051","36 years","36",10
,"Lawrence County, PA","42073","41 years","41",10
,"Lehigh County, PA","42077","37 years","37",11
,"Lehigh County, PA","42077","40 years","40",10
,"Montgomery County, PA","42091","25 years","25",13
,"Montgomery County, PA","42091","32 years","32",11
,"Montgomery County, PA","42091","35 years","35",10
,"Montgomery County, PA","42091","37 years","37",12
,"Montgomery County, PA","42091","41 years","41",10
,"Montgomery County, PA","42091","50 years","50",10
,"Montgomery County, PA","42091","52 years","52",11
,"Montgomery County, PA","42091","59 years","59",11
,"Philadelphia County, PA","42101","23 years","23",14
,"Philadelphia County, PA","42101","24 years","24",24
,"Philadelphia County, PA","42101","25 years","25",27
,"Philadelphia County, PA","42101","26 years","26",25
,"Philadelphia County, PA","42101","27 years","27",39
,"Philadelphia County, PA","42101","28 years","28",53
,"Philadelphia County, PA","42101","29 years","29",40
,"Philadelphia County, PA","42101","30 years","30",43
,"Philadelphia County, PA","42101","31 years","31",50
,"Philadelphia County, PA","42101","32 years","32",71
,"Philadelphia County, PA","42101","33 years","33",71
,"Philadelphia County, PA","42101","34 years","34",70
,"Philadelphia County, PA","42101","35 years","35",75
,"Philadelphia County, PA","42101","36 years","36",72
,"Philadelphia County, PA","42101","37 years","37",68
,"Philadelphia County, PA","42101","38 years","38",82
,"Philadelphia County, PA","42101","39 years","39",76
,"Philadelphia County, PA","42101","40 years","40",93
,"Philadelphia County, PA","42101","41 years","41",70
,"Philadelphia County, PA","42101","42 years","42",82
,"Philadelphia County, PA","42101","43 years","43",94
,"Philadelphia County, PA","42101","44 years","44",83
,"Philadelphia County, PA","42101","45 years","45",81
,"Philadelphia County, PA","42101","46 years","46",95
,"Philadelphia County, PA","42101","47 years","47",77
,"Philadelphia County, PA","42101","48 years","48",82
,"Philadelphia County, PA","42101","49 years","49",110
,"Philadelphia County, PA","42101","50 years","50",94
,"Philadelphia County, PA","42101","51 years","51",107
,"Philadelphia County, PA","42101","52 years","52",111
,"Philadelphia County, PA","42101","53 years","53",107
,"Philadelphia County, PA","42101","54 years","54",110
,"Philadelphia County, PA","42101","55 years","55",134
,"Philadelphia County, PA","42101","56 years","56",138
,"Philadelphia County, PA","42101","57 years","57",130
,"Philadelphia County, PA","42101","58 years","58",119
,"Philadelphia County, PA","42101","59 years","59",133
,"Philadelphia County, PA","42101","60 years","60",126
,"Philadelphia County, PA","42101","61 years","61",106
,"Philadelphia County, PA","42101","62 years","62",91
,"Philadelphia County, PA","42101","63 years","63",86
,"Philadelphia County, PA","42101","64 years","64",71
,"Philadelphia County, PA","42101","65 years","65",62
,"Philadelphia County, PA","42101","66 years","66",41
,"Philadelphia County, PA","42101","67 years","67",49
,"Philadelphia County, PA","42101","68 years","68",35
,"Philadelphia County, PA","42101","69 years","69",34
,"Philadelphia County, PA","42101","70 years","70",25
,"Philadelphia County, PA","42101","71 years","71",24
,"Philadelphia County, PA","42101","72 years","72",12
,"Philadelphia County, PA","42101","74 years","74",10
,"Washington County, PA","42125","31 years","31",11
,"Washington County, PA","42125","33 years","33",10
,"York County, PA","42133","39 years","39",10
,"York County, PA","42133","41 years","41",10
,"York County, PA","42133","43 years","43",13
,"York County, PA","42133","47 years","47",13
,"Kent County, RI","44003","52 years","52",11
,"Providence County, RI","44007","24 years","24",10
,"Providence County, RI","44007","26 years","26",10
,"Providence County, RI","44007","27 years","27",16
,"Providence County, RI","44007","28 years","28",18
,"Providence County, RI","44007","29 years","29",13
,"Providence County, RI","44007","30 years","30",23
,"Providence County, RI","44007","31 years","31",19
,"Providence County, RI","44007","32 years","32",23
,"Providence County, RI","44007","33 years","33",25
,"Providence County, RI","44007","34 years","34",21
,"Providence County, RI","44007","35 years","35",27
,"Providence County, RI","44007","36 years","36",25
,"Providence County, RI","44007","37 years","37",19
,"Providence County, RI","44007","38 years","38",28
,"Providence County, RI","44007","39 years","39",20
,"Providence County, RI","44007","40 years","40",27
,"Providence County, RI","44007","41 years","41",26
,"Providence County, RI","44007","42 years","42",20
,"Providence County, RI","44007","43 years","43",39
,"Providence County, RI","44007","44 years","44",21
,"Providence County, RI","44007","45 years","45",23
,"Providence County, RI","44007","46 years","46",20
,"Providence County, RI","44007","47 years","47",23
,"Providence County, RI","44007","48 years","48",17
,"Providence County, RI","44007","49 years","49",15
,"Providence County, RI","44007","50 years","50",19
,"Providence County, RI","44007","51 years","51",23
,"Providence County, RI","44007","52 years","52",28
,"Providence County, RI","44007","53 years","53",28
,"Providence County, RI","44007","54 years","54",25
,"Providence County, RI","44007","55 years","55",24
,"Providence County, RI","44007","56 years","56",22
,"Providence County, RI","44007","57 years","57",26
,"Providence County, RI","44007","58 years","58",23
,"Providence County, RI","44007","59 years","59",14
,"Providence County, RI","44007","60 years","60",15
,"Providence County, RI","44007","61 years","61",18
,"Providence County, RI","44007","62 years","62",19
,"Providence County, RI","44007","63 years","63",16
,"Providence County, RI","44007","64 years","64",16
,"Providence County, RI","44007","65 years","65",12
,"Charleston County, SC","45019","34 years","34",11
,"Charleston County, SC","45019","43 years","43",13
,"Charleston County, SC","45019","44 years","44",10
,"Charleston County, SC","45019","53 years","53",10
,"Charleston County, SC","45019","55 years","55",16
,"Charleston County, SC","45019","58 years","58",10
,"Charleston County, SC","45019","59 years","59",23
,"Charleston County, SC","45019","62 years","62",11
,"Greenville County, SC","45045","33 years","33",10
,"Greenville County, SC","45045","36 years","36",10
,"Greenville County, SC","45045","43 years","43",12
,"Greenville County, SC","45045","44 years","44",10
,"Greenville County, SC","45045","45 years","45",10
,"Greenville County, SC","45045","52 years","52",11
,"Greenville County, SC","45045","55 years","55",11
,"Greenville County, SC","45045","58 years","58",15
,"Greenville County, SC","45045","59 years","59",10
,"Greenville County, SC","45045","60 years","60",10
,"Horry County, SC","45051","28 years","28",10
,"Horry County, SC","45051","31 years","31",14
,"Horry County, SC","45051","35 years","35",12
,"Horry County, SC","45051","36 years","36",13
,"Horry County, SC","45051","38 years","38",12
,"Horry County, SC","45051","39 years","39",20
,"Horry County, SC","45051","40 years","40",13
,"Horry County, SC","45051","43 years","43",15
,"Horry County, SC","45051","44 years","44",13
,"Horry County, SC","45051","45 years","45",11
,"Horry County, SC","45051","46 years","46",14
,"Horry County, SC","45051","47 years","47",13
,"Horry County, SC","45051","48 years","48",13
,"Horry County, SC","45051","50 years","50",16
,"Horry County, SC","45051","51 years","51",12
,"Horry County, SC","45051","56 years","56",14
,"Horry County, SC","45051","57 years","57",13
,"Richland County, SC","45079","42 years","42",11
,"Richland County, SC","45079","55 years","55",11
,"Richland County, SC","45079","57 years","57",10
,"Davidson County, TN","47037","24 years","24",10
,"Davidson County, TN","47037","25 years","25",19
,"Davidson County, TN","47037","26 years","26",16
,"Davidson County, TN","47037","27 years","27",22
,"Davidson County, TN","47037","28 years","28",17
,"Davidson County, TN","47037","29 years","29",22
,"Davidson County, TN","47037","30 years","30",26
,"Davidson County, TN","47037","31 years","31",21
,"Davidson County, TN","47037","32 years","32",18
,"Davidson County, TN","47037","33 years","33",26
,"Davidson County, TN","47037","34 years","34",22
,"Davidson County, TN","47037","35 years","35",23
,"Davidson County, TN","47037","36 years","36",18
,"Davidson County, TN","47037","37 years","37",27
,"Davidson County, TN","47037","38 years","38",31
,"Davidson County, TN","47037","39 years","39",25
,"Davidson County, TN","47037","40 years","40",32
,"Davidson County, TN","47037","41 years","41",25
,"Davidson County, TN","47037","42 years","42",20
,"Davidson County, TN","47037","43 years","43",27
,"Davidson County, TN","47037","44 years","44",22
,"Davidson County, TN","47037","45 years","45",22
,"Davidson County, TN","47037","46 years","46",31
,"Davidson County, TN","47037","47 years","47",27
,"Davidson County, TN","47037","48 years","48",25
,"Davidson County, TN","47037","49 years","49",28
,"Davidson County, TN","47037","50 years","50",18
,"Davidson County, TN","47037","51 years","51",35
,"Davidson County, TN","47037","52 years","52",26
,"Davidson County, TN","47037","53 years","53",32
,"Davidson County, TN","47037","54 years","54",18
,"Davidson County, TN","47037","55 years","55",20
,"Davidson County, TN","47037","56 years","56",35
,"Davidson County, TN","47037","57 years","57",20
,"Davidson County, TN","47037","58 years","58",28
,"Davidson County, TN","47037","59 years","59",29
,"Davidson County, TN","47037","60 years","60",17
,"Davidson County, TN","47037","61 years","61",19
,"Davidson County, TN","47037","62 years","62",14
,"Davidson County, TN","47037","63 years","63",15
,"Davidson County, TN","47037","64 years","64",13
,"Davidson County, TN","47037","65 years","65",11
,"Davidson County, TN","47037","66 years","66",15
,"Knox County, TN","47093","33 years","33",14
,"Knox County, TN","47093","34 years","34",11
,"Knox County, TN","47093","38 years","38",12
,"Knox County, TN","47093","43 years","43",10
,"Knox County, TN","47093","47 years","47",14
,"Knox County, TN","47093","48 years","48",15
,"Knox County, TN","47093","49 years","49",16
,"Knox County, TN","47093","50 years","50",15
,"Knox County, TN","47093","51 years","51",14
,"Knox County, TN","47093","52 years","52",18
,"Knox County, TN","47093","54 years","54",12
,"Knox County, TN","47093","55 years","55",10
,"Knox County, TN","47093","56 years","56",20
,"Knox County, TN","47093","57 years","57",13
,"Knox County, TN","47093","58 years","58",18
,"Knox County, TN","47093","59 years","59",12
,"Knox County, TN","47093","60 years","60",16
,"Knox County, TN","47093","61 years","61",11
,"Knox County, TN","47093","62 years","62",19
,"Knox County, TN","47093","63 years","63",10
,"Knox County, TN","47093","64 years","64",11
,"Shelby County, TN","47157","23 years","23",12
,"Shelby County, TN","47157","25 years","25",11
,"Shelby County, TN","47157","26 years","26",15
,"Shelby County, TN","47157","27 years","27",15
,"Shelby County, TN","47157","28 years","28",15
,"Shelby County, TN","47157","29 years","29",20
,"Shelby County, TN","47157","30 years","30",11
,"Shelby County, TN","47157","31 years","31",20
,"Shelby County, TN","47157","32 years","32",19
,"Shelby County, TN","47157","33 years","33",41
,"Shelby County, TN","47157","34 years","34",22
,"Shelby County, TN","47157","35 years","35",24
,"Shelby County, TN","47157","36 years","36",37
,"Shelby County, TN","47157","37 years","37",33
,"Shelby County, TN","47157","38 years","38",27
,"Shelby County, TN","47157","39 years","39",39
,"Shelby County, TN","47157","40 years","40",28
,"Shelby County, TN","47157","41 years","41",34
,"Shelby County, TN","47157","42 years","42",32
,"Shelby County, TN","47157","43 years","43",30
,"Shelby County, TN","47157","44 years","44",31
,"Shelby County, TN","47157","45 years","45",30
,"Shelby County, TN","47157","46 years","46",31
,"Shelby County, TN","47157","47 years","47",29
,"Shelby County, TN","47157","48 years","48",21
,"Shelby County, TN","47157","49 years","49",22
,"Shelby County, TN","47157","50 years","50",28
,"Shelby County, TN","47157","51 years","51",22
,"Shelby County, TN","47157","52 years","52",19
,"Shelby County, TN","47157","53 years","53",22
,"Shelby County, TN","47157","54 years","54",18
,"Shelby County, TN","47157","55 years","55",22
,"Shelby County, TN","47157","56 years","56",28
,"Shelby County, TN","47157","57 years","57",31
,"Shelby County, TN","47157","58 years","58",27
,"Shelby County, TN","47157","59 years","59",28
,"Shelby County, TN","47157","60 years","60",25
,"Shelby County, TN","47157","61 years","61",23
,"Shelby County, TN","47157","62 years","62",19
,"Shelby County, TN","47157","63 years","63",23
,"Shelby County, TN","47157","64 years","64",12
,"Shelby County, TN","47157","65 years","65",10
,"Shelby County, TN","47157","66 years","66",16
,"Shelby County, TN","47157","67 years","67",14
,"Bexar County, TX","48029","25 years","25",13
,"Bexar County, TX","48029","27 years","27",12
,"Bexar County, TX","48029","28 years","28",11
,"Bexar County, TX","48029","30 years","30",11
,"Bexar County, TX","48029","33 years","33",15
,"Bexar County, TX","48029","34 years","34",15
,"Bexar County, TX","48029","37 years","37",17
,"Bexar County, TX","48029","38 years","38",10
,"Bexar County, TX","48029","39 years","39",14
,"Bexar County, TX","48029","43 years","43",16
,"Bexar County, TX","48029","46 years","46",12
,"Bexar County, TX","48029","47 years","47",10
,"Bexar County, TX","48029","49 years","49",12
,"Bexar County, TX","48029","50 years","50",11
,"Bexar County, TX","48029","51 years","51",12
,"Bexar County, TX","48029","53 years","53",17
,"Bexar County, TX","48029","58 years","58",12
,"Bexar County, TX","48029","59 years","59",10
,"Bexar County, TX","48029","61 years","61",10
,"Bexar County, TX","48029","64 years","64",10
,"Dallas County, TX","48113","21 years","21",10
,"Dallas County, TX","48113","22 years","22",11
,"Dallas County, TX","48113","23 years","23",13
,"Dallas County, TX","48113","24 years","24",16
,"Dallas County, TX","48113","25 years","25",16
,"Dallas County, TX","48113","26 years","26",23
,"Dallas County, TX","48113","27 years","27",20
,"Dallas County, TX","48113","28 years","28",24
,"Dallas County, TX","48113","29 years","29",25
,"Dallas County, TX","48113","30 years","30",26
,"Dallas County, TX","48113","31 years","31",24
,"Dallas County, TX","48113","32 years","32",27
,"Dallas County, TX","48113","33 years","33",25
,"Dallas County, TX","48113","34 years","34",20
,"Dallas County, TX","48113","35 years","35",13
,"Dallas County, TX","48113","36 years","36",20
,"Dallas County, TX","48113","37 years","37",21
,"Dallas County, TX","48113","38 years","38",26
,"Dallas County, TX","48113","39 years","39",23
,"Dallas County, TX","48113","40 years","40",17
,"Dallas County, TX","48113","41 years","41",31
,"Dallas County, TX","48113","42 years","42",15
,"Dallas County, TX","48113","43 years","43",23
,"Dallas County, TX","48113","44 years","44",23
,"Dallas County, TX","48113","45 years","45",20
,"Dallas County, TX","48113","46 years","46",25
,"Dallas County, TX","48113","47 years","47",27
,"Dallas County, TX","48113","48 years","48",17
,"Dallas County, TX","48113","49 years","49",24
,"Dallas County, TX","48113","50 years","50",24
,"Dallas County, TX","48113","51 years","51",21
,"Dallas County, TX","48113","52 years","52",36
,"Dallas County, TX","48113","53 years","53",25
,"Dallas County, TX","48113","54 years","54",25
,"Dallas County, TX","48113","55 years","55",41
,"Dallas County, TX","48113","56 years","56",25
,"Dallas County, TX","48113","57 years","57",20
,"Dallas County, TX","48113","58 years","58",27
,"Dallas County, TX","48113","59 years","59",44
,"Dallas County, TX","48113","60 years","60",32
,"Dallas County, TX","48113","61 years","61",41
,"Dallas County, TX","48113","62 years","62",37
,"Dallas County, TX","48113","63 years","63",29
,"Dallas County, TX","48113","64 years","64",21
,"Dallas County, TX","48113","65 years","65",36
,"Dallas County, TX","48113","66 years","66",27
,"Dallas County, TX","48113","67 years","67",15
,"Dallas County, TX","48113","68 years","68",18
,"Dallas County, TX","48113","69 years","69",14
,"Dallas County, TX","48113","70 years","70",18
,"El Paso County, TX","48141","40 years","40",11
,"El Paso County, TX","48141","52 years","52",10
,"Harris County, TX","48201","20 years","20",14
,"Harris County, TX","48201","21 years","21",16
,"Harris County, TX","48201","22 years","22",16
,"Harris County, TX","48201","23 years","23",23
,"Harris County, TX","48201","24 years","24",24
,"Harris County, TX","48201","25 years","25",23
,"Harris County, TX","48201","26 years","26",38
,"Harris County, TX","48201","27 years","27",42
,"Harris County, TX","48201","28 years","28",37
,"Harris County, TX","48201","29 years","29",42
,"Harris County, TX","48201","30 years","30",52
,"Harris County, TX","48201","31 years","31",46
,"Harris County, TX","48201","32 years","32",48
,"Harris County, TX","48201","33 years","33",48
,"Harris County, TX","48201","34 years","34",43
,"Harris County, TX","48201","35 years","35",56
,"Harris County, TX","48201","36 years","36",56
,"Harris County, TX","48201","37 years","37",58
,"Harris County, TX","48201","38 years","38",54
,"Harris County, TX","48201","39 years","39",51
,"Harris County, TX","48201","40 years","40",65
,"Harris County, TX","48201","41 years","41",47
,"Harris County, TX","48201","42 years","42",52
,"Harris County, TX","48201","43 years","43",48
,"Harris County, TX","48201","44 years","44",48
,"Harris County, TX","48201","45 years","45",48
,"Harris County, TX","48201","46 years","46",42
,"Harris County, TX","48201","47 years","47",49
,"Harris County, TX","48201","48 years","48",45
,"Harris County, TX","48201","49 years","49",64
,"Harris County, TX","48201","50 years","50",49
,"Harris County, TX","48201","51 years","51",63
,"Harris County, TX","48201","52 years","52",58
,"Harris County, TX","48201","53 years","53",63
,"Harris County, TX","48201","54 years","54",58
,"Harris County, TX","48201","55 years","55",65
,"Harris County, TX","48201","56 years","56",64
,"Harris County, TX","48201","57 years","57",59
,"Harris County, TX","48201","58 years","58",67
,"Harris County, TX","48201","59 years","59",76
,"Harris County, TX","48201","60 years","60",71
,"Harris County, TX","48201","61 years","61",62
,"Harris County, TX","48201","62 years","62",79
,"Harris County, TX","48201","63 years","63",68
,"Harris County, TX","48201","64 years","64",40
,"Harris County, TX","48201","65 years","65",53
,"Harris County, TX","48201","66 years","66",29
,"Harris County, TX","48201","67 years","67",43
,"Harris County, TX","48201","68 years","68",34
,"Harris County, TX","48201","69 years","69",32
,"Harris County, TX","48201","70 years","70",22
,"Harris County, TX","48201","71 years","71",12
,"Tarrant County, TX","48439","20 years","20",10
,"Tarrant County, TX","48439","24 years","24",12
,"Tarrant County, TX","48439","25 years","25",13
,"Tarrant County, TX","48439","27 years","27",14
,"Tarrant County, TX","48439","28 years","28",16
,"Tarrant County, TX","48439","29 years","29",14
,"Tarrant County, TX","48439","30 years","30",12
,"Tarrant County, TX","48439","31 years","31",16
,"Tarrant County, TX","48439","32 years","32",11
,"Tarrant County, TX","48439","33 years","33",17
,"Tarrant County, TX","48439","35 years","35",10
,"Tarrant County, TX","48439","36 years","36",10
,"Tarrant County, TX","48439","37 years","37",13
,"Tarrant County, TX","48439","39 years","39",14
,"Tarrant County, TX","48439","41 years","41",15
,"Tarrant County, TX","48439","42 years","42",15
,"Tarrant County, TX","48439","44 years","44",18
,"Tarrant County, TX","48439","45 years","45",15
,"Tarrant County, TX","48439","46 years","46",10
,"Tarrant County, TX","48439","48 years","48",13
,"Tarrant County, TX","48439","49 years","49",13
,"Tarrant County, TX","48439","50 years","50",12
,"Tarrant County, TX","48439","51 years","51",11
,"Tarrant County, TX","48439","52 years","52",19
,"Tarrant County, TX","48439","53 years","53",13
,"Tarrant County, TX","48439","54 years","54",14
,"Tarrant County, TX","48439","56 years","56",12
,"Tarrant County, TX","48439","57 years","57",12
,"Tarrant County, TX","48439","58 years","58",11
,"Tarrant County, TX","48439","59 years","59",17
,"Tarrant County, TX","48439","60 years","60",12
,"Tarrant County, TX","48439","61 years","61",12
,"Tarrant County, TX","48439","62 years","62",11
,"Tarrant County, TX","48439","63 years","63",10
,"Tarrant County, TX","48439","66 years","66",12
,"Travis County, TX","48453","24 years","24",10
,"Travis County, TX","48453","25 years","25",11
,"Travis County, TX","48453","26 years","26",13
,"Travis County, TX","48453","27 years","27",17
,"Travis County, TX","48453","28 years","28",14
,"Travis County, TX","48453","29 years","29",16
,"Travis County, TX","48453","30 years","30",14
,"Travis County, TX","48453","31 years","31",12
,"Travis County, TX","48453","32 years","32",16
,"Travis County, TX","48453","33 years","33",13
,"Travis County, TX","48453","34 years","34",13
,"Travis County, TX","48453","35 years","35",16
,"Travis County, TX","48453","37 years","37",15
,"Travis County, TX","48453","38 years","38",10
,"Travis County, TX","48453","39 years","39",15
,"Travis County, TX","48453","40 years","40",12
,"Travis County, TX","48453","41 years","41",14
,"Travis County, TX","48453","42 years","42",12
,"Travis County, TX","48453","43 years","43",12
,"Travis County, TX","48453","44 years","44",11
,"Travis County, TX","48453","45 years","45",13
,"Travis County, TX","48453","47 years","47",10
,"Travis County, TX","48453","49 years","49",11
,"Travis County, TX","48453","50 years","50",11
,"Travis County, TX","48453","52 years","52",18
,"Travis County, TX","48453","53 years","53",12
,"Travis County, TX","48453","54 years","54",14
,"Travis County, TX","48453","55 years","55",15
,"Travis County, TX","48453","56 years","56",10
,"Travis County, TX","48453","57 years","57",10
,"Travis County, TX","48453","58 years","58",10
,"Travis County, TX","48453","60 years","60",15
,"Travis County, TX","48453","61 years","61",16
,"Travis County, TX","48453","63 years","63",11
,"Travis County, TX","48453","64 years","64",13
,"Salt Lake County, UT","49035","29 years","29",12
,"Salt Lake County, UT","49035","33 years","33",10
,"Salt Lake County, UT","49035","34 years","34",11
,"Salt Lake County, UT","49035","36 years","36",12
,"Chesterfield County, VA","51041","34 years","34",10
,"Chesterfield County, VA","51041","35 years","35",11
,"Chesterfield County, VA","51041","40 years","40",11
,"Chesterfield County, VA","51041","42 years","42",11
,"Fairfax County, VA","51059","29 years","29",10
,"Fairfax County, VA","51059","30 years","30",10
,"Fairfax County, VA","51059","34 years","34",11
,"Fairfax County, VA","51059","38 years","38",11
,"Fairfax County, VA","51059","39 years","39",10
,"Henrico County, VA","51087","32 years","32",13
,"Henrico County, VA","51087","34 years","34",13
,"Henrico County, VA","51087","35 years","35",10
,"Henrico County, VA","51087","36 years","36",13
,"Henrico County, VA","51087","41 years","41",11
,"Henrico County, VA","51087","43 years","43",10
,"Newport News city, VA","51700","38 years","38",10
,"Norfolk city, VA","51710","36 years","36",10
,"Norfolk city, VA","51710","46 years","46",10
,"Norfolk city, VA","51710","50 years","50",10
,"Norfolk city, VA","51710","55 years","55",12
,"Norfolk city, VA","51710","57 years","57",10
,"Portsmouth city, VA","51740","54 years","54",11
,"Richmond city, VA","51760","27 years","27",10
,"Richmond city, VA","51760","28 years","28",10
,"Richmond city, VA","51760","29 years","29",10
,"Richmond city, VA","51760","30 years","30",17
,"Richmond city, VA","51760","31 years","31",11
,"Richmond city, VA","51760","34 years","34",13
,"Richmond city, VA","51760","35 years","35",18
,"Richmond city, VA","51760","36 years","36",18
,"Richmond city, VA","51760","38 years","38",15
,"Richmond city, VA","51760","39 years","39",16
,"Richmond city, VA","51760","40 years","40",11
,"Richmond city, VA","51760","41 years","41",13
,"Richmond city, VA","51760","42 years","42",10
,"Richmond city, VA","51760","43 years","43",12
,"Richmond city, VA","51760","45 years","45",16
