"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Lucas County, OH","39095","41 years","41",42
,"Lucas County, OH","39095","42 years","42",26
,"Lucas County, OH","39095","43 years","43",27
,"Lucas County, OH","39095","44 years","44",32
,"Lucas County, OH","39095","45 years","45",23
,"Lucas County, OH","39095","46 years","46",28
,"Lucas County, OH","39095","47 years","47",27
,"Lucas County, OH","39095","48 years","48",26
,"Lucas County, OH","39095","49 years","49",28
,"Lucas County, OH","39095","50 years","50",21
,"Lucas County, OH","39095","51 years","51",25
,"Lucas County, OH","39095","52 years","52",26
,"Lucas County, OH","39095","53 years","53",26
,"Lucas County, OH","39095","54 years","54",18
,"Lucas County, OH","39095","55 years","55",17
,"Lucas County, OH","39095","56 years","56",21
,"Lucas County, OH","39095","57 years","57",15
,"Lucas County, OH","39095","58 years","58",26
,"Lucas County, OH","39095","59 years","59",21
,"Lucas County, OH","39095","60 years","60",20
,"Lucas County, OH","39095","61 years","61",21
,"Lucas County, OH","39095","62 years","62",17
,"Lucas County, OH","39095","63 years","63",15
,"Lucas County, OH","39095","64 years","64",11
,"Lucas County, OH","39095","65 years","65",13
,"Lucas County, OH","39095","66 years","66",10
,"Mahoning County, OH","39099","25 years","25",13
,"Mahoning County, OH","39099","26 years","26",15
,"Mahoning County, OH","39099","27 years","27",15
,"Mahoning County, OH","39099","28 years","28",14
,"Mahoning County, OH","39099","29 years","29",15
,"Mahoning County, OH","39099","30 years","30",19
,"Mahoning County, OH","39099","31 years","31",19
,"Mahoning County, OH","39099","32 years","32",19
,"Mahoning County, OH","39099","33 years","33",23
,"Mahoning County, OH","39099","34 years","34",22
,"Mahoning County, OH","39099","35 years","35",24
,"Mahoning County, OH","39099","36 years","36",30
,"Mahoning County, OH","39099","37 years","37",22
,"Mahoning County, OH","39099","38 years","38",22
,"Mahoning County, OH","39099","39 years","39",22
,"Mahoning County, OH","39099","40 years","40",32
,"Mahoning County, OH","39099","41 years","41",29
,"Mahoning County, OH","39099","42 years","42",15
,"Mahoning County, OH","39099","43 years","43",23
,"Mahoning County, OH","39099","44 years","44",28
,"Mahoning County, OH","39099","45 years","45",23
,"Mahoning County, OH","39099","46 years","46",12
,"Mahoning County, OH","39099","47 years","47",10
,"Mahoning County, OH","39099","49 years","49",16
,"Mahoning County, OH","39099","51 years","51",14
,"Mahoning County, OH","39099","52 years","52",11
,"Mahoning County, OH","39099","53 years","53",17
,"Mahoning County, OH","39099","54 years","54",12
,"Mahoning County, OH","39099","55 years","55",13
,"Mahoning County, OH","39099","56 years","56",17
,"Mahoning County, OH","39099","57 years","57",14
,"Mahoning County, OH","39099","58 years","58",13
,"Mahoning County, OH","39099","59 years","59",19
,"Mahoning County, OH","39099","62 years","62",11
,"Medina County, OH","39103","30 years","30",10
,"Medina County, OH","39103","31 years","31",11
,"Medina County, OH","39103","35 years","35",10
,"Medina County, OH","39103","40 years","40",12
,"Miami County, OH","39109","36 years","36",12
,"Miami County, OH","39109","40 years","40",10
,"Montgomery County, OH","39113","20 years","20",14
,"Montgomery County, OH","39113","22 years","22",14
,"Montgomery County, OH","39113","23 years","23",13
,"Montgomery County, OH","39113","24 years","24",22
,"Montgomery County, OH","39113","25 years","25",22
,"Montgomery County, OH","39113","26 years","26",22
,"Montgomery County, OH","39113","27 years","27",20
,"Montgomery County, OH","39113","28 years","28",31
,"Montgomery County, OH","39113","29 years","29",39
,"Montgomery County, OH","39113","30 years","30",35
,"Montgomery County, OH","39113","31 years","31",38
,"Montgomery County, OH","39113","32 years","32",47
,"Montgomery County, OH","39113","33 years","33",53
,"Montgomery County, OH","39113","34 years","34",42
,"Montgomery County, OH","39113","35 years","35",40
,"Montgomery County, OH","39113","36 years","36",50
,"Montgomery County, OH","39113","37 years","37",46
,"Montgomery County, OH","39113","38 years","38",55
,"Montgomery County, OH","39113","39 years","39",50
,"Montgomery County, OH","39113","40 years","40",45
,"Montgomery County, OH","39113","41 years","41",48
,"Montgomery County, OH","39113","42 years","42",42
,"Montgomery County, OH","39113","43 years","43",44
,"Montgomery County, OH","39113","44 years","44",39
,"Montgomery County, OH","39113","45 years","45",29
,"Montgomery County, OH","39113","46 years","46",37
,"Montgomery County, OH","39113","47 years","47",34
,"Montgomery County, OH","39113","48 years","48",30
,"Montgomery County, OH","39113","49 years","49",26
,"Montgomery County, OH","39113","50 years","50",24
,"Montgomery County, OH","39113","51 years","51",36
,"Montgomery County, OH","39113","52 years","52",29
,"Montgomery County, OH","39113","53 years","53",16
,"Montgomery County, OH","39113","54 years","54",31
,"Montgomery County, OH","39113","55 years","55",26
,"Montgomery County, OH","39113","56 years","56",26
,"Montgomery County, OH","39113","57 years","57",39
,"Montgomery County, OH","39113","58 years","58",34
,"Montgomery County, OH","39113","59 years","59",30
,"Montgomery County, OH","39113","60 years","60",20
,"Montgomery County, OH","39113","61 years","61",23
,"Montgomery County, OH","39113","62 years","62",27
,"Montgomery County, OH","39113","63 years","63",18
,"Montgomery County, OH","39113","64 years","64",13
,"Montgomery County, OH","39113","66 years","66",14
,"Portage County, OH","39133","28 years","28",11
,"Portage County, OH","39133","33 years","33",10
,"Richland County, OH","39139","30 years","30",13
,"Richland County, OH","39139","31 years","31",14
,"Richland County, OH","39139","32 years","32",14
,"Richland County, OH","39139","35 years","35",11
,"Richland County, OH","39139","38 years","38",11
,"Richland County, OH","39139","40 years","40",16
,"Richland County, OH","39139","41 years","41",17
,"Richland County, OH","39139","42 years","42",13
,"Richland County, OH","39139","43 years","43",17
,"Richland County, OH","39139","46 years","46",11
,"Richland County, OH","39139","52 years","52",10
,"Ross County, OH","39141","31 years","31",13
,"Ross County, OH","39141","32 years","32",16
,"Ross County, OH","39141","35 years","35",15
,"Ross County, OH","39141","37 years","37",10
,"Ross County, OH","39141","38 years","38",12
,"Ross County, OH","39141","43 years","43",10
,"Ross County, OH","39141","55 years","55",14
,"Scioto County, OH","39145","31 years","31",11
,"Scioto County, OH","39145","32 years","32",18
,"Scioto County, OH","39145","33 years","33",12
,"Scioto County, OH","39145","34 years","34",10
,"Scioto County, OH","39145","35 years","35",10
,"Scioto County, OH","39145","36 years","36",10
,"Scioto County, OH","39145","37 years","37",18
,"Scioto County, OH","39145","38 years","38",19
,"Scioto County, OH","39145","39 years","39",10
,"Scioto County, OH","39145","40 years","40",21
,"Scioto County, OH","39145","41 years","41",18
,"Scioto County, OH","39145","42 years","42",12
,"Scioto County, OH","39145","43 years","43",12
,"Scioto County, OH","39145","44 years","44",15
,"Scioto County, OH","39145","45 years","45",14
,"Scioto County, OH","39145","46 years","46",15
,"Scioto County, OH","39145","47 years","47",13
,"Scioto County, OH","39145","48 years","48",10
,"Scioto County, OH","39145","49 years","49",15
,"Scioto County, OH","39145","50 years","50",11
,"Scioto County, OH","39145","52 years","52",10
,"Scioto County, OH","39145","53 years","53",10
,"Scioto County, OH","39145","54 years","54",16
,"Scioto County, OH","39145","56 years","56",13
,"Stark County, OH","39151","25 years","25",10
,"Stark County, OH","39151","26 years","26",11
,"Stark County, OH","39151","27 years","27",10
,"Stark County, OH","39151","28 years","28",14
,"Stark County, OH","39151","29 years","29",14
,"Stark County, OH","39151","30 years","30",12
,"Stark County, OH","39151","31 years","31",14
,"Stark County, OH","39151","32 years","32",18
,"Stark County, OH","39151","33 years","33",18
,"Stark County, OH","39151","34 years","34",14
,"Stark County, OH","39151","35 years","35",20
,"Stark County, OH","39151","36 years","36",18
,"Stark County, OH","39151","37 years","37",11
,"Stark County, OH","39151","38 years","38",18
,"Stark County, OH","39151","39 years","39",19
,"Stark County, OH","39151","40 years","40",24
,"Stark County, OH","39151","41 years","41",22
,"Stark County, OH","39151","42 years","42",16
,"Stark County, OH","39151","43 years","43",12
,"Stark County, OH","39151","45 years","45",10
,"Stark County, OH","39151","47 years","47",12
,"Stark County, OH","39151","48 years","48",12
,"Stark County, OH","39151","49 years","49",11
,"Stark County, OH","39151","50 years","50",16
,"Stark County, OH","39151","52 years","52",13
,"Stark County, OH","39151","53 years","53",12
,"Stark County, OH","39151","56 years","56",10
,"Stark County, OH","39151","58 years","58",12
,"Summit County, OH","39153","21 years","21",11
,"Summit County, OH","39153","22 years","22",18
,"Summit County, OH","39153","23 years","23",29
,"Summit County, OH","39153","24 years","24",24
,"Summit County, OH","39153","25 years","25",26
,"Summit County, OH","39153","26 years","26",23
,"Summit County, OH","39153","27 years","27",20
,"Summit County, OH","39153","28 years","28",32
,"Summit County, OH","39153","29 years","29",30
,"Summit County, OH","39153","30 years","30",29
,"Summit County, OH","39153","31 years","31",30
,"Summit County, OH","39153","32 years","32",36
,"Summit County, OH","39153","33 years","33",37
,"Summit County, OH","39153","34 years","34",35
,"Summit County, OH","39153","35 years","35",35
,"Summit County, OH","39153","36 years","36",38
,"Summit County, OH","39153","37 years","37",41
,"Summit County, OH","39153","38 years","38",34
,"Summit County, OH","39153","39 years","39",26
,"Summit County, OH","39153","40 years","40",33
,"Summit County, OH","39153","41 years","41",30
,"Summit County, OH","39153","42 years","42",16
,"Summit County, OH","39153","43 years","43",32
,"Summit County, OH","39153","44 years","44",25
,"Summit County, OH","39153","45 years","45",23
,"Summit County, OH","39153","46 years","46",21
,"Summit County, OH","39153","47 years","47",24
,"Summit County, OH","39153","48 years","48",17
,"Summit County, OH","39153","49 years","49",18
,"Summit County, OH","39153","50 years","50",19
,"Summit County, OH","39153","51 years","51",16
,"Summit County, OH","39153","52 years","52",13
,"Summit County, OH","39153","53 years","53",14
,"Summit County, OH","39153","54 years","54",17
,"Summit County, OH","39153","55 years","55",21
,"Summit County, OH","39153","56 years","56",22
,"Summit County, OH","39153","57 years","57",18
,"Summit County, OH","39153","58 years","58",13
,"Summit County, OH","39153","59 years","59",10
,"Summit County, OH","39153","60 years","60",19
,"Summit County, OH","39153","61 years","61",15
,"Summit County, OH","39153","62 years","62",17
,"Summit County, OH","39153","63 years","63",11
,"Summit County, OH","39153","64 years","64",10
,"Trumbull County, OH","39155","24 years","24",16
,"Trumbull County, OH","39155","26 years","26",12
,"Trumbull County, OH","39155","27 years","27",14
,"Trumbull County, OH","39155","28 years","28",16
,"Trumbull County, OH","39155","29 years","29",14
,"Trumbull County, OH","39155","30 years","30",15
,"Trumbull County, OH","39155","31 years","31",17
,"Trumbull County, OH","39155","32 years","32",16
,"Trumbull County, OH","39155","33 years","33",18
,"Trumbull County, OH","39155","34 years","34",24
,"Trumbull County, OH","39155","35 years","35",22
,"Trumbull County, OH","39155","36 years","36",20
,"Trumbull County, OH","39155","37 years","37",16
,"Trumbull County, OH","39155","38 years","38",26
,"Trumbull County, OH","39155","39 years","39",18
,"Trumbull County, OH","39155","40 years","40",16
,"Trumbull County, OH","39155","41 years","41",26
,"Trumbull County, OH","39155","42 years","42",21
,"Trumbull County, OH","39155","43 years","43",22
,"Trumbull County, OH","39155","44 years","44",20
,"Trumbull County, OH","39155","45 years","45",13
,"Trumbull County, OH","39155","46 years","46",10
,"Trumbull County, OH","39155","47 years","47",16
,"Trumbull County, OH","39155","48 years","48",16
,"Trumbull County, OH","39155","49 years","49",13
,"Trumbull County, OH","39155","50 years","50",13
,"Trumbull County, OH","39155","51 years","51",12
,"Trumbull County, OH","39155","52 years","52",12
,"Trumbull County, OH","39155","53 years","53",11
,"Trumbull County, OH","39155","55 years","55",10
,"Trumbull County, OH","39155","56 years","56",14
,"Trumbull County, OH","39155","58 years","58",11
,"Trumbull County, OH","39155","59 years","59",15
,"Trumbull County, OH","39155","61 years","61",10
,"Warren County, OH","39165","26 years","26",14
,"Warren County, OH","39165","30 years","30",10
,"Warren County, OH","39165","32 years","32",10
,"Warren County, OH","39165","35 years","35",12
,"Warren County, OH","39165","44 years","44",10
,"Warren County, OH","39165","46 years","46",11
,"Wayne County, OH","39169","32 years","32",12
,"Cleveland County, OK","40027","34 years","34",10
,"Oklahoma County, OK","40109","20 years","20",13
,"Oklahoma County, OK","40109","21 years","21",10
,"Oklahoma County, OK","40109","22 years","22",17
,"Oklahoma County, OK","40109","23 years","23",18
,"Oklahoma County, OK","40109","24 years","24",10
,"Oklahoma County, OK","40109","25 years","25",25
,"Oklahoma County, OK","40109","26 years","26",16
,"Oklahoma County, OK","40109","27 years","27",20
,"Oklahoma County, OK","40109","28 years","28",11
,"Oklahoma County, OK","40109","29 years","29",14
,"Oklahoma County, OK","40109","30 years","30",28
,"Oklahoma County, OK","40109","31 years","31",20
,"Oklahoma County, OK","40109","32 years","32",29
,"Oklahoma County, OK","40109","33 years","33",32
,"Oklahoma County, OK","40109","34 years","34",25
,"Oklahoma County, OK","40109","35 years","35",22
,"Oklahoma County, OK","40109","36 years","36",25
,"Oklahoma County, OK","40109","37 years","37",29
,"Oklahoma County, OK","40109","38 years","38",11
,"Oklahoma County, OK","40109","39 years","39",14
,"Oklahoma County, OK","40109","40 years","40",21
,"Oklahoma County, OK","40109","41 years","41",16
,"Oklahoma County, OK","40109","42 years","42",21
,"Oklahoma County, OK","40109","43 years","43",12
,"Oklahoma County, OK","40109","44 years","44",15
,"Oklahoma County, OK","40109","45 years","45",10
,"Oklahoma County, OK","40109","46 years","46",11
,"Oklahoma County, OK","40109","49 years","49",14
,"Oklahoma County, OK","40109","50 years","50",10
,"Oklahoma County, OK","40109","51 years","51",11
,"Oklahoma County, OK","40109","52 years","52",12
,"Oklahoma County, OK","40109","53 years","53",14
,"Oklahoma County, OK","40109","55 years","55",10
,"Oklahoma County, OK","40109","56 years","56",10
,"Oklahoma County, OK","40109","64 years","64",12
,"Tulsa County, OK","40143","24 years","24",12
,"Tulsa County, OK","40143","25 years","25",12
,"Tulsa County, OK","40143","26 years","26",24
,"Tulsa County, OK","40143","27 years","27",17
,"Tulsa County, OK","40143","28 years","28",24
,"Tulsa County, OK","40143","29 years","29",17
,"Tulsa County, OK","40143","30 years","30",15
,"Tulsa County, OK","40143","31 years","31",32
,"Tulsa County, OK","40143","32 years","32",26
,"Tulsa County, OK","40143","33 years","33",29
,"Tulsa County, OK","40143","34 years","34",20
,"Tulsa County, OK","40143","35 years","35",19
,"Tulsa County, OK","40143","36 years","36",20
,"Tulsa County, OK","40143","37 years","37",15
,"Tulsa County, OK","40143","38 years","38",12
,"Tulsa County, OK","40143","39 years","39",16
,"Tulsa County, OK","40143","40 years","40",17
,"Tulsa County, OK","40143","41 years","41",22
,"Tulsa County, OK","40143","42 years","42",20
,"Tulsa County, OK","40143","43 years","43",25
,"Tulsa County, OK","40143","45 years","45",19
,"Tulsa County, OK","40143","46 years","46",12
,"Tulsa County, OK","40143","51 years","51",10
,"Tulsa County, OK","40143","52 years","52",15
,"Tulsa County, OK","40143","53 years","53",10
,"Tulsa County, OK","40143","54 years","54",11
,"Tulsa County, OK","40143","55 years","55",11
,"Clackamas County, OR","41005","29 years","29",11
,"Clackamas County, OR","41005","30 years","30",10
,"Clackamas County, OR","41005","32 years","32",11
,"Clackamas County, OR","41005","34 years","34",10
,"Clackamas County, OR","41005","35 years","35",10
,"Clackamas County, OR","41005","38 years","38",12
,"Clackamas County, OR","41005","40 years","40",12
,"Clackamas County, OR","41005","41 years","41",10
,"Clackamas County, OR","41005","44 years","44",14
,"Jackson County, OR","41029","27 years","27",10
,"Jackson County, OR","41029","30 years","30",12
,"Jackson County, OR","41029","32 years","32",13
,"Jackson County, OR","41029","33 years","33",15
,"Jackson County, OR","41029","34 years","34",11
,"Jackson County, OR","41029","42 years","42",12
,"Lane County, OR","41039","26 years","26",12
,"Lane County, OR","41039","27 years","27",10
,"Lane County, OR","41039","28 years","28",15
,"Lane County, OR","41039","29 years","29",12
,"Lane County, OR","41039","30 years","30",13
,"Lane County, OR","41039","31 years","31",14
,"Lane County, OR","41039","32 years","32",17
,"Lane County, OR","41039","33 years","33",17
,"Lane County, OR","41039","34 years","34",16
,"Lane County, OR","41039","35 years","35",16
,"Lane County, OR","41039","37 years","37",12
,"Lane County, OR","41039","38 years","38",18
,"Lane County, OR","41039","39 years","39",18
,"Lane County, OR","41039","40 years","40",10
,"Lane County, OR","41039","41 years","41",14
,"Lane County, OR","41039","44 years","44",11
,"Lane County, OR","41039","45 years","45",13
,"Lane County, OR","41039","47 years","47",13
,"Marion County, OR","41047","24 years","24",12
,"Marion County, OR","41047","26 years","26",11
,"Marion County, OR","41047","31 years","31",10
,"Marion County, OR","41047","34 years","34",10
,"Marion County, OR","41047","36 years","36",10
,"Marion County, OR","41047","39 years","39",12
,"Multnomah County, OR","41051","19 years","19",18
,"Multnomah County, OR","41051","20 years","20",11
,"Multnomah County, OR","41051","21 years","21",17
,"Multnomah County, OR","41051","22 years","22",13
,"Multnomah County, OR","41051","23 years","23",11
,"Multnomah County, OR","41051","24 years","24",16
,"Multnomah County, OR","41051","25 years","25",12
,"Multnomah County, OR","41051","26 years","26",23
,"Multnomah County, OR","41051","27 years","27",27
,"Multnomah County, OR","41051","28 years","28",35
,"Multnomah County, OR","41051","29 years","29",23
,"Multnomah County, OR","41051","30 years","30",23
,"Multnomah County, OR","41051","31 years","31",34
,"Multnomah County, OR","41051","32 years","32",39
,"Multnomah County, OR","41051","33 years","33",49
,"Multnomah County, OR","41051","34 years","34",41
,"Multnomah County, OR","41051","35 years","35",38
,"Multnomah County, OR","41051","36 years","36",38
,"Multnomah County, OR","41051","37 years","37",47
,"Multnomah County, OR","41051","38 years","38",39
,"Multnomah County, OR","41051","39 years","39",45
,"Multnomah County, OR","41051","40 years","40",40
,"Multnomah County, OR","41051","41 years","41",45
,"Multnomah County, OR","41051","42 years","42",39
,"Multnomah County, OR","41051","43 years","43",36
,"Multnomah County, OR","41051","44 years","44",32
,"Multnomah County, OR","41051","45 years","45",36
,"Multnomah County, OR","41051","46 years","46",31
,"Multnomah County, OR","41051","47 years","47",33
,"Multnomah County, OR","41051","48 years","48",23
,"Multnomah County, OR","41051","49 years","49",22
,"Multnomah County, OR","41051","50 years","50",34
,"Multnomah County, OR","41051","51 years","51",33
,"Multnomah County, OR","41051","52 years","52",22
,"Multnomah County, OR","41051","53 years","53",25
,"Multnomah County, OR","41051","54 years","54",22
,"Multnomah County, OR","41051","55 years","55",31
,"Multnomah County, OR","41051","56 years","56",23
,"Multnomah County, OR","41051","57 years","57",28
,"Multnomah County, OR","41051","58 years","58",31
,"Multnomah County, OR","41051","59 years","59",30
,"Multnomah County, OR","41051","60 years","60",29
,"Multnomah County, OR","41051","61 years","61",24
,"Multnomah County, OR","41051","62 years","62",22
,"Multnomah County, OR","41051","63 years","63",22
,"Multnomah County, OR","41051","64 years","64",20
,"Multnomah County, OR","41051","65 years","65",16
,"Multnomah County, OR","41051","66 years","66",11
,"Multnomah County, OR","41051","68 years","68",16
,"Washington County, OR","41067","32 years","32",13
,"Washington County, OR","41067","33 years","33",10
,"Washington County, OR","41067","53 years","53",13
,"Allegheny County, PA","42003","19 years","19",14
,"Allegheny County, PA","42003","20 years","20",19
,"Allegheny County, PA","42003","21 years","21",20
,"Allegheny County, PA","42003","22 years","22",24
,"Allegheny County, PA","42003","23 years","23",27
,"Allegheny County, PA","42003","24 years","24",43
,"Allegheny County, PA","42003","25 years","25",42
,"Allegheny County, PA","42003","26 years","26",44
,"Allegheny County, PA","42003","27 years","27",62
,"Allegheny County, PA","42003","28 years","28",70
,"Allegheny County, PA","42003","29 years","29",66
,"Allegheny County, PA","42003","30 years","30",84
,"Allegheny County, PA","42003","31 years","31",76
,"Allegheny County, PA","42003","32 years","32",84
,"Allegheny County, PA","42003","33 years","33",90
,"Allegheny County, PA","42003","34 years","34",90
,"Allegheny County, PA","42003","35 years","35",102
,"Allegheny County, PA","42003","36 years","36",108
,"Allegheny County, PA","42003","37 years","37",100
,"Allegheny County, PA","42003","38 years","38",91
,"Allegheny County, PA","42003","39 years","39",79
,"Allegheny County, PA","42003","40 years","40",94
,"Allegheny County, PA","42003","41 years","41",83
,"Allegheny County, PA","42003","42 years","42",77
,"Allegheny County, PA","42003","43 years","43",65
,"Allegheny County, PA","42003","44 years","44",71
,"Allegheny County, PA","42003","45 years","45",52
,"Allegheny County, PA","42003","46 years","46",69
,"Allegheny County, PA","42003","47 years","47",63
,"Allegheny County, PA","42003","48 years","48",60
,"Allegheny County, PA","42003","49 years","49",67
,"Allegheny County, PA","42003","50 years","50",61
,"Allegheny County, PA","42003","51 years","51",77
,"Allegheny County, PA","42003","52 years","52",72
,"Allegheny County, PA","42003","53 years","53",57
,"Allegheny County, PA","42003","54 years","54",66
,"Allegheny County, PA","42003","55 years","55",60
,"Allegheny County, PA","42003","56 years","56",51
,"Allegheny County, PA","42003","57 years","57",71
,"Allegheny County, PA","42003","58 years","58",54
,"Allegheny County, PA","42003","59 years","59",71
,"Allegheny County, PA","42003","60 years","60",57
,"Allegheny County, PA","42003","61 years","61",56
,"Allegheny County, PA","42003","62 years","62",52
,"Allegheny County, PA","42003","63 years","63",49
,"Allegheny County, PA","42003","64 years","64",36
,"Allegheny County, PA","42003","65 years","65",42
,"Allegheny County, PA","42003","66 years","66",27
,"Allegheny County, PA","42003","67 years","67",20
,"Allegheny County, PA","42003","68 years","68",23
,"Allegheny County, PA","42003","69 years","69",16
,"Allegheny County, PA","42003","70 years","70",12
,"Beaver County, PA","42007","31 years","31",14
,"Beaver County, PA","42007","36 years","36",12
,"Beaver County, PA","42007","38 years","38",11
,"Beaver County, PA","42007","39 years","39",11
,"Beaver County, PA","42007","40 years","40",11
,"Beaver County, PA","42007","42 years","42",12
,"Beaver County, PA","42007","44 years","44",11
,"Berks County, PA","42011","22 years","22",15
,"Berks County, PA","42011","23 years","23",11
,"Berks County, PA","42011","25 years","25",14
,"Berks County, PA","42011","26 years","26",13
,"Berks County, PA","42011","28 years","28",18
,"Berks County, PA","42011","29 years","29",12
,"Berks County, PA","42011","30 years","30",23
,"Berks County, PA","42011","31 years","31",17
,"Berks County, PA","42011","32 years","32",21
,"Berks County, PA","42011","33 years","33",17
,"Berks County, PA","42011","34 years","34",16
,"Berks County, PA","42011","35 years","35",13
,"Berks County, PA","42011","36 years","36",14
,"Berks County, PA","42011","37 years","37",14
,"Berks County, PA","42011","38 years","38",14
,"Berks County, PA","42011","39 years","39",16
,"Berks County, PA","42011","40 years","40",17
,"Berks County, PA","42011","41 years","41",24
,"Berks County, PA","42011","42 years","42",11
,"Berks County, PA","42011","43 years","43",14
,"Berks County, PA","42011","44 years","44",13
,"Berks County, PA","42011","45 years","45",15
,"Berks County, PA","42011","46 years","46",12
,"Berks County, PA","42011","47 years","47",16
,"Berks County, PA","42011","49 years","49",12
,"Berks County, PA","42011","50 years","50",14
,"Berks County, PA","42011","51 years","51",15
,"Berks County, PA","42011","52 years","52",13
,"Berks County, PA","42011","53 years","53",23
,"Berks County, PA","42011","54 years","54",12
,"Berks County, PA","42011","56 years","56",20
,"Berks County, PA","42011","57 years","57",16
,"Bucks County, PA","42017","22 years","22",15
,"Bucks County, PA","42017","23 years","23",12
,"Bucks County, PA","42017","24 years","24",20
,"Bucks County, PA","42017","25 years","25",18
,"Bucks County, PA","42017","26 years","26",33
,"Bucks County, PA","42017","27 years","27",24
,"Bucks County, PA","42017","28 years","28",18
,"Bucks County, PA","42017","29 years","29",29
,"Bucks County, PA","42017","30 years","30",26
,"Bucks County, PA","42017","31 years","31",19
,"Bucks County, PA","42017","32 years","32",32
,"Bucks County, PA","42017","33 years","33",34
,"Bucks County, PA","42017","34 years","34",27
,"Bucks County, PA","42017","35 years","35",33
,"Bucks County, PA","42017","36 years","36",33
,"Bucks County, PA","42017","37 years","37",31
,"Bucks County, PA","42017","38 years","38",38
,"Bucks County, PA","42017","39 years","39",26
,"Bucks County, PA","42017","40 years","40",26
,"Bucks County, PA","42017","41 years","41",26
,"Bucks County, PA","42017","42 years","42",27
,"Bucks County, PA","42017","43 years","43",17
,"Bucks County, PA","42017","44 years","44",15
,"Bucks County, PA","42017","45 years","45",22
,"Bucks County, PA","42017","46 years","46",12
,"Bucks County, PA","42017","47 years","47",13
,"Bucks County, PA","42017","48 years","48",21
,"Bucks County, PA","42017","49 years","49",20
,"Bucks County, PA","42017","50 years","50",15
,"Bucks County, PA","42017","51 years","51",12
,"Bucks County, PA","42017","52 years","52",12
,"Bucks County, PA","42017","53 years","53",21
,"Bucks County, PA","42017","54 years","54",14
,"Bucks County, PA","42017","55 years","55",12
,"Bucks County, PA","42017","56 years","56",12
,"Bucks County, PA","42017","57 years","57",12
,"Bucks County, PA","42017","58 years","58",10
,"Bucks County, PA","42017","59 years","59",10
,"Butler County, PA","42019","31 years","31",15
,"Butler County, PA","42019","33 years","33",13
,"Butler County, PA","42019","36 years","36",13
,"Butler County, PA","42019","37 years","37",12
,"Butler County, PA","42019","38 years","38",12
,"Butler County, PA","42019","39 years","39",13
,"Butler County, PA","42019","47 years","47",12
,"Butler County, PA","42019","49 years","49",11
,"Cambria County, PA","42021","27 years","27",11
,"Cambria County, PA","42021","29 years","29",10
,"Cambria County, PA","42021","34 years","34",12
,"Cambria County, PA","42021","35 years","35",13
,"Cambria County, PA","42021","37 years","37",10
,"Cambria County, PA","42021","38 years","38",10
,"Cambria County, PA","42021","39 years","39",10
,"Cambria County, PA","42021","40 years","40",11
,"Cambria County, PA","42021","41 years","41",10
,"Cambria County, PA","42021","42 years","42",17
,"Cambria County, PA","42021","43 years","43",12
,"Cambria County, PA","42021","52 years","52",10
,"Chester County, PA","42029","22 years","22",12
,"Chester County, PA","42029","25 years","25",14
,"Chester County, PA","42029","26 years","26",22
,"Chester County, PA","42029","27 years","27",13
,"Chester County, PA","42029","28 years","28",19
,"Chester County, PA","42029","29 years","29",12
,"Chester County, PA","42029","30 years","30",24
,"Chester County, PA","42029","31 years","31",18
,"Chester County, PA","42029","32 years","32",25
,"Chester County, PA","42029","33 years","33",16
,"Chester County, PA","42029","34 years","34",17
,"Chester County, PA","42029","35 years","35",18
,"Chester County, PA","42029","36 years","36",17
,"Chester County, PA","42029","37 years","37",19
,"Chester County, PA","42029","38 years","38",16
,"Chester County, PA","42029","39 years","39",15
,"Chester County, PA","42029","40 years","40",20
,"Chester County, PA","42029","42 years","42",11
,"Chester County, PA","42029","43 years","43",16
,"Chester County, PA","42029","51 years","51",12
,"Chester County, PA","42029","52 years","52",11
,"Chester County, PA","42029","54 years","54",15
,"Chester County, PA","42029","60 years","60",10
,"Cumberland County, PA","42041","32 years","32",12
,"Dauphin County, PA","42043","26 years","26",10
,"Dauphin County, PA","42043","33 years","33",12
,"Delaware County, PA","42045","22 years","22",10
,"Delaware County, PA","42045","23 years","23",12
,"Delaware County, PA","42045","24 years","24",11
,"Delaware County, PA","42045","25 years","25",17
,"Delaware County, PA","42045","27 years","27",26
,"Delaware County, PA","42045","28 years","28",16
,"Delaware County, PA","42045","29 years","29",30
,"Delaware County, PA","42045","30 years","30",36
,"Delaware County, PA","42045","31 years","31",29
,"Delaware County, PA","42045","32 years","32",38
,"Delaware County, PA","42045","33 years","33",35
,"Delaware County, PA","42045","34 years","34",25
,"Delaware County, PA","42045","35 years","35",30
,"Delaware County, PA","42045","36 years","36",32
,"Delaware County, PA","42045","37 years","37",36
,"Delaware County, PA","42045","38 years","38",38
,"Delaware County, PA","42045","39 years","39",29
,"Delaware County, PA","42045","40 years","40",31
,"Delaware County, PA","42045","41 years","41",35
,"Delaware County, PA","42045","42 years","42",23
,"Delaware County, PA","42045","43 years","43",26
,"Delaware County, PA","42045","44 years","44",18
,"Delaware County, PA","42045","45 years","45",19
,"Delaware County, PA","42045","46 years","46",15
,"Delaware County, PA","42045","47 years","47",16
,"Delaware County, PA","42045","48 years","48",16
,"Delaware County, PA","42045","49 years","49",20
,"Delaware County, PA","42045","50 years","50",13
,"Delaware County, PA","42045","51 years","51",13
,"Delaware County, PA","42045","52 years","52",15
,"Delaware County, PA","42045","53 years","53",10
