"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Lake County, FL","12069","2024 ","2024",12,444204,2.7,1.4,4.7
,"Lee County, FL","12071","2018","2018",70,754610,9.3,7.2,11.7
,"Lee County, FL","12071","2019","2019",51,770577,6.6,4.9,8.7
,"Lee County, FL","12071","2020","2020",60,790767,7.6,5.8,9.8
,"Lee County, FL","12071","2021","2021",69,787976,8.8,6.8,11.1
,"Lee County, FL","12071","2022","2022",77,822453,9.4,7.4,11.7
,"Lee County, FL","12071","2023","2023",60,834573,7.2,5.5,9.3
,"Lee County, FL","12071","2024 ","2024",42,860959,4.9,3.5,6.6
,"Leon County, FL","12073","2020","2020",14,295460,4.7,2.6,8.0
,"Leon County, FL","12073","2021","2021",17,292817,5.8,3.4,9.3
,"Leon County, FL","12073","2022","2022",10,297369,3.4,1.6,6.2
,"Manatee County, FL","12081","2018","2018",34,394855,8.6,6.0,12.0
,"Manatee County, FL","12081","2019","2019",30,403253,7.4,5.0,10.6
,"Manatee County, FL","12081","2020","2020",43,411219,10.5,7.6,14.1
,"Manatee County, FL","12081","2021","2021",50,412703,12.1,9.0,16.0
,"Manatee County, FL","12081","2022","2022",54,429125,12.6,9.5,16.4
,"Manatee County, FL","12081","2023","2023",60,441095,13.6,10.4,17.5
,"Manatee County, FL","12081","2024 ","2024",46,458352,10.0,7.3,13.4
,"Marion County, FL","12083","2018","2018",38,359977,10.6,7.5,14.5
,"Marion County, FL","12083","2019","2019",29,365579,7.9,5.3,11.4
,"Marion County, FL","12083","2020","2020",46,373513,12.3,9.0,16.4
,"Marion County, FL","12083","2021","2021",44,385915,11.4,8.3,15.3
,"Marion County, FL","12083","2022","2022",54,396415,13.6,10.2,17.8
,"Marion County, FL","12083","2023","2023",60,409959,14.6,11.2,18.8
,"Marion County, FL","12083","2024 ","2024",40,428905,9.3,6.7,12.7
,"Martin County, FL","12085","2020","2020",18,162088,11.1,6.6,17.6
,"Martin County, FL","12085","2021","2021",11,159942,6.9,3.4,12.3
,"Martin County, FL","12085","2023","2023",12,163315,7.3,3.8,12.8
,"Martin County, FL","12085","2024 ","2024",10,165666,6.0,2.9,11.1
,"Miami-Dade County, FL","12086","2018","2018",125,2761581,4.5,3.7,5.3
,"Miami-Dade County, FL","12086","2019","2019",161,2716940,5.9,5.0,6.8
,"Miami-Dade County, FL","12086","2020","2020",180,2707303,6.6,5.7,7.6
,"Miami-Dade County, FL","12086","2021","2021",201,2662777,7.5,6.5,8.6
,"Miami-Dade County, FL","12086","2022","2022",191,2673837,7.1,6.1,8.2
,"Miami-Dade County, FL","12086","2023","2023",209,2686867,7.8,6.7,8.8
,"Miami-Dade County, FL","12086","2024 ","2024",151,2838461,5.3,4.5,6.2
,"Monroe County, FL","12087","2019","2019",17,74228,22.9,13.3,36.7
,"Monroe County, FL","12087","2020","2020",10,73900,13.5,6.5,24.9
,"Monroe County, FL","12087","2021","2021",18,82170,21.9,13.0,34.6
,"Monroe County, FL","12087","2022","2022",17,81708,20.8,12.1,33.3
,"Monroe County, FL","12087","2023","2023",14,80614,17.4,9.5,29.1
,"Okaloosa County, FL","12091","2018","2018",13,207269,6.3,3.3,10.7
,"Okaloosa County, FL","12091","2019","2019",11,210738,5.2,2.6,9.3
,"Okaloosa County, FL","12091","2021","2021",20,213255,9.4,5.7,14.5
,"Okaloosa County, FL","12091","2022","2022",23,216482,10.6,6.7,15.9
,"Okaloosa County, FL","12091","2023","2023",18,218464,8.2,4.9,13.0
,"Okaloosa County, FL","12091","2024 ","2024",17,220483,7.7,4.5,12.3
,"Orange County, FL","12095","2018","2018",102,1380645,7.4,6.0,8.8
,"Orange County, FL","12095","2019","2019",97,1393452,7.0,5.6,8.5
,"Orange County, FL","12095","2020","2020",124,1404396,8.8,7.3,10.4
,"Orange County, FL","12095","2021","2021",160,1422746,11.2,9.5,13.0
,"Orange County, FL","12095","2022","2022",168,1452726,11.6,9.8,13.3
,"Orange County, FL","12095","2023","2023",163,1471416,11.1,9.4,12.8
,"Orange County, FL","12095","2024 ","2024",133,1533646,8.7,7.2,10.1
,"Osceola County, FL","12097","2018","2018",23,367990,6.3,4.0,9.4
,"Osceola County, FL","12097","2019","2019",22,375751,5.9,3.7,8.9
,"Osceola County, FL","12097","2020","2020",25,385315,6.5,4.2,9.6
,"Osceola County, FL","12097","2021","2021",53,403282,13.1,9.8,17.2
,"Osceola County, FL","12097","2022","2022",52,422545,12.3,9.2,16.1
,"Osceola County, FL","12097","2023","2023",67,437784,15.3,11.9,19.4
,"Osceola County, FL","12097","2024 ","2024",28,468058,6.0,4.0,8.6
,"Palm Beach County, FL","12099","2018","2018",101,1485941,6.8,5.5,8.1
,"Palm Beach County, FL","12099","2019","2019",111,1496770,7.4,6.0,8.8
,"Palm Beach County, FL","12099","2020","2020",148,1507600,9.8,8.2,11.4
,"Palm Beach County, FL","12099","2021","2021",152,1497987,10.1,8.5,11.8
,"Palm Beach County, FL","12099","2022","2022",161,1518477,10.6,9.0,12.2
,"Palm Beach County, FL","12099","2023","2023",148,1533801,9.6,8.1,11.2
,"Palm Beach County, FL","12099","2024 ","2024",107,1582055,6.8,5.5,8.0
,"Pasco County, FL","12101","2018","2018",16,539630,3.0,1.7,4.8
,"Pasco County, FL","12101","2019","2019",26,553947,4.7,3.1,6.9
,"Pasco County, FL","12101","2020","2020",16,570412,2.8,1.6,4.6
,"Pasco County, FL","12101","2021","2021",21,584067,3.6,2.2,5.5
,"Pasco County, FL","12101","2022","2022",21,608794,3.4,2.1,5.3
,"Pasco County, FL","12101","2023","2023",14,632996,2.2,1.2,3.7
,"Pasco County, FL","12101","2024 ","2024",12,659114,1.8,0.9,3.2
,"Pinellas County, FL","12103","2018","2018",39,975280,4.0,2.8,5.5
,"Pinellas County, FL","12103","2019","2019",74,974996,7.6,6.0,9.5
,"Pinellas County, FL","12103","2020","2020",36,976802,3.7,2.6,5.1
,"Pinellas County, FL","12103","2021","2021",62,956615,6.5,5.0,8.3
,"Pinellas County, FL","12103","2022","2022",53,961739,5.5,4.1,7.2
,"Pinellas County, FL","12103","2023","2023",32,961596,3.3,2.3,4.7
,"Pinellas County, FL","12103","2024 ","2024",36,965870,3.7,2.6,5.2
,"Polk County, FL","12105","2018","2018",36,708009,5.1,3.6,7.0
,"Polk County, FL","12105","2019","2019",30,724777,4.1,2.8,5.9
,"Polk County, FL","12105","2020","2020",43,744552,5.8,4.2,7.8
,"Polk County, FL","12105","2021","2021",42,753520,5.6,4.0,7.5
,"Polk County, FL","12105","2022","2022",48,787404,6.1,4.5,8.1
,"Polk County, FL","12105","2023","2023",53,818330,6.5,4.9,8.5
,"Polk County, FL","12105","2024 ","2024",45,852878,5.3,3.8,7.1
,"St. Johns County, FL","12109","2019","2019",11,264672,4.2,2.1,7.4
,"St. Johns County, FL","12109","2021","2021",13,292466,4.4,2.4,7.6
,"St. Johns County, FL","12109","2022","2022",11,306841,3.6,1.8,6.4
,"St. Lucie County, FL","12111","2018","2018",16,321128,5.0,2.8,8.1
,"St. Lucie County, FL","12111","2020","2020",23,337186,6.8,4.3,10.2
,"St. Lucie County, FL","12111","2021","2021",33,343579,9.6,6.6,13.5
,"St. Lucie County, FL","12111","2022","2022",33,358704,9.2,6.3,12.9
,"St. Lucie County, FL","12111","2023","2023",29,373586,7.8,5.2,11.1
,"St. Lucie County, FL","12111","2024 ","2024",27,390670,6.9,4.6,10.1
,"Santa Rosa County, FL","12113","2021","2021",11,193998,5.7,2.8,10.1
,"Santa Rosa County, FL","12113","2022","2022",10,198268,5.0,2.4,9.3
,"Santa Rosa County, FL","12113","2023","2023",13,203162,6.4,3.4,10.9
,"Sarasota County, FL","12115","2018","2018",26,426718,6.1,4.0,8.9
,"Sarasota County, FL","12115","2019","2019",34,433742,7.8,5.4,11.0
,"Sarasota County, FL","12115","2020","2020",49,443465,11.0,8.2,14.6
,"Sarasota County, FL","12115","2021","2021",42,447057,9.4,6.8,12.7
,"Sarasota County, FL","12115","2022","2022",39,462286,8.4,6.0,11.5
,"Sarasota County, FL","12115","2023","2023",40,469013,8.5,6.1,11.6
,"Sarasota County, FL","12115","2024 ","2024",25,476604,5.2,3.4,7.7
,"Seminole County, FL","12117","2018","2018",34,467832,7.3,5.0,10.2
,"Seminole County, FL","12117","2019","2019",29,471826,6.1,4.1,8.8
,"Seminole County, FL","12117","2020","2020",59,474171,12.4,9.5,16.1
,"Seminole County, FL","12117","2021","2021",58,470093,12.3,9.4,15.9
,"Seminole County, FL","12117","2022","2022",52,478772,10.9,8.1,14.2
,"Seminole County, FL","12117","2023","2023",44,484271,9.1,6.6,12.2
,"Seminole County, FL","12117","2024 ","2024",32,494605,6.5,4.4,9.1
,"Volusia County, FL","12127","2018","2018",36,547538,6.6,4.6,9.1
,"Volusia County, FL","12127","2019","2019",33,553284,6.0,4.1,8.4
,"Volusia County, FL","12127","2020","2020",79,561497,14.1,11.1,17.5
,"Volusia County, FL","12127","2021","2021",77,564412,13.6,10.8,17.1
,"Volusia County, FL","12127","2022","2022",60,579192,10.4,7.9,13.3
,"Volusia County, FL","12127","2023","2023",64,590357,10.8,8.3,13.8
,"Volusia County, FL","12127","2024 ","2024",57,602772,9.5,7.2,12.3
,"Bibb County, GA","13021","2023","2023",18,156512,11.5,6.8,18.2
,"Carroll County, GA","13045","2021","2021",10,121968,8.2,3.9,15.1
,"Chatham County, GA","13051","2019","2019",10,289430,3.5,1.7,6.4
,"Chatham County, GA","13051","2020","2020",21,289463,7.3,4.5,11.1
,"Chatham County, GA","13051","2021","2021",19,296329,6.4,3.9,10.0
,"Chatham County, GA","13051","2022","2022",33,301107,11.0,7.5,15.4
,"Chatham County, GA","13051","2023","2023",34,303655,11.2,7.8,15.6
,"Chatham County, GA","13051","2024 ","2024",29,307336,9.4,6.3,13.6
,"Cherokee County, GA","13057","2021","2021",13,274615,4.7,2.5,8.1
,"Clarke County, GA","13059","2022","2022",11,129875,8.5,4.2,15.2
,"Clayton County, GA","13063","2021","2021",28,297100,9.4,6.3,13.6
,"Clayton County, GA","13063","2022","2022",21,296564,7.1,4.4,10.8
,"Clayton County, GA","13063","2023","2023",13,298300,4.4,2.3,7.5
,"Clayton County, GA","13063","2024 ","2024",14,297703,4.7,2.6,7.9
,"Cobb County, GA","13067","2018","2018",13,756865,1.7,0.9,2.9
,"Cobb County, GA","13067","2019","2019",21,760141,2.8,1.7,4.2
,"Cobb County, GA","13067","2020","2020",26,762944,3.4,2.2,5.0
,"Cobb County, GA","13067","2021","2021",32,766802,4.2,2.9,5.9
,"Cobb County, GA","13067","2022","2022",34,771952,4.4,3.1,6.2
,"Cobb County, GA","13067","2023","2023",47,776743,6.1,4.4,8.0
,"Cobb County, GA","13067","2024 ","2024",27,787538,3.4,2.3,5.0
,"DeKalb County, GA","13089","2018","2018",34,756558,4.5,3.1,6.3
,"DeKalb County, GA","13089","2019","2019",41,759297,5.4,3.9,7.3
,"DeKalb County, GA","13089","2020","2020",37,762009,4.9,3.4,6.7
,"DeKalb County, GA","13089","2021","2021",60,757718,7.9,6.0,10.2
,"DeKalb County, GA","13089","2022","2022",82,762820,10.7,8.5,13.3
,"DeKalb County, GA","13089","2023","2023",82,762992,10.7,8.5,13.3
,"DeKalb County, GA","13089","2024 ","2024",87,770307,11.3,9.0,13.9
,"Dougherty County, GA","13095","2022","2022",10,82966,12.1,5.8,22.2
,"Forsyth County, GA","13117","2022","2022",12,267237,4.5,2.3,7.8
,"Fulton County, GA","13121","2018","2018",75,1050114,7.1,5.6,9.0
,"Fulton County, GA","13121","2019","2019",79,1063937,7.4,5.9,9.3
,"Fulton County, GA","13121","2020","2020",87,1077402,8.1,6.5,10.0
,"Fulton County, GA","13121","2021","2021",112,1065334,10.5,8.6,12.5
,"Fulton County, GA","13121","2022","2022",100,1074634,9.3,7.5,11.1
,"Fulton County, GA","13121","2023","2023",114,1079105,10.6,8.6,12.5
,"Fulton County, GA","13121","2024 ","2024",111,1090354,10.2,8.3,12.1
,"Gwinnett County, GA","13135","2018","2018",16,927781,1.7,1.0,2.8
,"Gwinnett County, GA","13135","2019","2019",19,936250,2.0,1.2,3.2
,"Gwinnett County, GA","13135","2020","2020",19,942627,2.0,1.2,3.1
,"Gwinnett County, GA","13135","2021","2021",33,964546,3.4,2.4,4.8
,"Gwinnett County, GA","13135","2022","2022",43,975353,4.4,3.2,5.9
,"Gwinnett County, GA","13135","2023","2023",36,983526,3.7,2.6,5.1
,"Gwinnett County, GA","13135","2024 ","2024",31,1003869,3.1,2.1,4.4
,"Hall County, GA","13139","2022","2022",12,212692,5.6,2.9,9.9
,"Hall County, GA","13139","2023","2023",12,217267,5.5,2.9,9.6
,"Henry County, GA","13151","2022","2022",13,248364,5.2,2.8,9.0
,"Houston County, GA","13153","2023","2023",12,171974,7.0,3.6,12.2
,"Newton County, GA","13217","2023","2023",10,120135,8.3,4.0,15.3
,"Richmond County, GA","13245","2018","2018",18,201554,8.9,5.3,14.1
,"Richmond County, GA","13245","2019","2019",10,202518,4.9,2.4,9.1
,"Richmond County, GA","13245","2020","2020",21,202079,10.4,6.4,15.9
,"Richmond County, GA","13245","2021","2021",25,205673,12.2,7.9,17.9
,"Richmond County, GA","13245","2022","2022",37,206640,17.9,12.6,24.7
,"Richmond County, GA","13245","2023","2023",32,205414,15.6,10.7,22.0
,"Richmond County, GA","13245","2024 ","2024",29,206303,14.1,9.4,20.2
,"Rockdale County, GA","13247","2023","2023",10,95987,10.4,5.0,19.2
,"Honolulu County, HI","15003","2018","2018",11,980080,1.1,0.6,2.0
,"Honolulu County, HI","15003","2020","2020",10,963826,1.0,0.5,1.9
,"Honolulu County, HI","15003","2021","2021",15,1000890,1.5,0.8,2.5
,"Honolulu County, HI","15003","2022","2022",22,995638,2.2,1.4,3.3
,"Honolulu County, HI","15003","2023","2023",22,989408,2.2,1.4,3.4
,"Honolulu County, HI","15003","2024 ","2024",25,998747,2.5,1.6,3.7
,"Champaign County, IL","17019","2018","2018",11,209983,5.2,2.6,9.4
,"Champaign County, IL","17019","2019","2019",10,209689,4.8,2.3,8.8
,"Champaign County, IL","17019","2020","2020",17,209192,8.1,4.7,13.0
,"Champaign County, IL","17019","2021","2021",18,205943,8.7,5.2,13.8
,"Champaign County, IL","17019","2022","2022",20,206542,9.7,5.9,15.0
,"Champaign County, IL","17019","2023","2023",15,205644,7.3,4.1,12.0
,"Champaign County, IL","17019","2024 ","2024",13,212374,6.1,3.3,10.5
,"Cook County, IL","17031","2018","2018",437,5180493,8.4,7.6,9.2
,"Cook County, IL","17031","2019","2019",528,5150233,10.3,9.4,11.1
,"Cook County, IL","17031","2020","2020",714,5108284,14.0,13.0,15.0
,"Cook County, IL","17031","2021","2021",849,5173146,16.4,15.3,17.5
,"Cook County, IL","17031","2022","2022",1011,5109292,19.8,18.6,21.0
,"Cook County, IL","17031","2023","2023",948,5087072,18.6,17.4,19.8
,"Cook County, IL","17031","2024 ","2024",656,5182617,12.7,11.7,13.6
,"DuPage County, IL","17043","2018","2018",36,928589,3.9,2.7,5.4
,"DuPage County, IL","17043","2019","2019",43,922921,4.7,3.4,6.3
,"DuPage County, IL","17043","2020","2020",50,917481,5.4,4.0,7.2
,"DuPage County, IL","17043","2021","2021",48,924885,5.2,3.8,6.9
,"DuPage County, IL","17043","2022","2022",51,920901,5.5,4.1,7.3
,"DuPage County, IL","17043","2023","2023",59,921213,6.4,4.9,8.3
,"DuPage County, IL","17043","2024 ","2024",35,937142,3.7,2.6,5.2
,"Kane County, IL","17089","2018","2018",23,534216,4.3,2.7,6.5
,"Kane County, IL","17089","2019","2019",26,532403,4.9,3.2,7.2
,"Kane County, IL","17089","2020","2020",28,531010,5.3,3.5,7.6
,"Kane County, IL","17089","2021","2021",42,515588,8.1,5.9,11.0
,"Kane County, IL","17089","2022","2022",34,514182,6.6,4.6,9.2
,"Kane County, IL","17089","2023","2023",45,514982,8.7,6.4,11.7
,"Kane County, IL","17089","2024 ","2024",14,520997,2.7,1.5,4.5
,"Kankakee County, IL","17091","2018","2018",11,110024,10.0,5.0,17.9
,"Kankakee County, IL","17091","2019","2019",12,109862,10.9,5.6,19.1
,"Kankakee County, IL","17091","2020","2020",22,108594,20.3,12.7,30.7
,"Kankakee County, IL","17091","2021","2021",17,106601,15.9,9.3,25.5
,"Kankakee County, IL","17091","2022","2022",26,106074,24.5,16.0,35.9
,"Kankakee County, IL","17091","2023","2023",21,105940,19.8,12.3,30.3
,"Kankakee County, IL","17091","2024 ","2024",11,106410,10.3,5.2,18.5
,"Lake County, IL","17097","2018","2018",23,700832,3.3,2.1,4.9
,"Lake County, IL","17097","2019","2019",23,696535,3.3,2.1,5.0
,"Lake County, IL","17097","2020","2020",30,693593,4.3,2.9,6.2
,"Lake County, IL","17097","2021","2021",42,711239,5.9,4.3,8.0
,"Lake County, IL","17097","2022","2022",64,709150,9.0,7.0,11.5
,"Lake County, IL","17097","2023","2023",68,708760,9.6,7.5,12.2
,"Lake County, IL","17097","2024 ","2024",72,718604,10.0,7.8,12.6
,"LaSalle County, IL","17099","2019","2019",10,108669,9.2,4.4,16.9
,"LaSalle County, IL","17099","2022","2022",12,108078,11.1,5.7,19.4
,"LaSalle County, IL","17099","2023","2023",11,108309,10.2,5.1,18.2
,"McHenry County, IL","17111","2019","2019",10,307774,3.2,1.6,6.0
,"McHenry County, IL","17111","2020","2020",12,305888,3.9,2.0,6.9
,"McHenry County, IL","17111","2022","2022",13,311747,4.2,2.2,7.1
,"McHenry County, IL","17111","2023","2023",14,312800,4.5,2.4,7.5
,"McHenry County, IL","17111","2024 ","2024",20,315959,6.3,3.9,9.8
,"McLean County, IL","17113","2019","2019",10,171517,5.8,2.8,10.7
,"McLean County, IL","17113","2023","2023",10,170441,5.9,2.8,10.8
,"McLean County, IL","17113","2024 ","2024",11,172069,6.4,3.2,11.4
,"Macon County, IL","17115","2018","2018",10,104712,9.6,4.6,17.6
,"Macon County, IL","17115","2019","2019",12,104009,11.5,6.0,20.2
,"Macon County, IL","17115","2020","2020",12,103015,11.6,6.0,20.3
,"Macon County, IL","17115","2021","2021",13,102432,12.7,6.8,21.7
,"Macon County, IL","17115","2022","2022",10,101483,9.9,4.7,18.1
,"Madison County, IL","17119","2018","2018",10,264461,3.8,1.8,7.0
,"Madison County, IL","17119","2019","2019",10,262966,3.8,1.8,7.0
,"Madison County, IL","17119","2020","2020",12,262635,4.6,2.4,8.0
,"Madison County, IL","17119","2021","2021",14,264490,5.3,2.9,8.9
,"Madison County, IL","17119","2022","2022",14,263864,5.3,2.9,8.9
,"Madison County, IL","17119","2023","2023",11,262752,4.2,2.1,7.5
,"Madison County, IL","17119","2024 ","2024",18,263017,6.8,4.1,10.8
,"Peoria County, IL","17143","2018","2018",22,180621,12.2,7.6,18.4
,"Peoria County, IL","17143","2019","2019",14,179179,7.8,4.3,13.1
,"Peoria County, IL","17143","2020","2020",15,177652,8.4,4.7,13.9
,"Peoria County, IL","17143","2021","2021",17,179432,9.5,5.5,15.2
,"Peoria County, IL","17143","2022","2022",21,178383,11.8,7.3,18.0
,"Peoria County, IL","17143","2023","2023",26,177513,14.6,9.6,21.5
,"Peoria County, IL","17143","2024 ","2024",18,179630,10.0,5.9,15.8
,"St. Clair County, IL","17163","2018","2018",11,261059,4.2,2.1,7.5
,"St. Clair County, IL","17163","2019","2019",16,259686,6.2,3.5,10.0
,"St. Clair County, IL","17163","2020","2020",17,258046,6.6,3.8,10.5
,"St. Clair County, IL","17163","2021","2021",20,254796,7.8,4.8,12.1
,"St. Clair County, IL","17163","2022","2022",18,252671,7.1,4.2,11.3
,"St. Clair County, IL","17163","2023","2023",12,251018,4.8,2.5,8.4
,"St. Clair County, IL","17163","2024 ","2024",14,251149,5.6,3.0,9.4
,"Sangamon County, IL","17167","2018","2018",14,195348,7.2,3.9,12.0
,"Sangamon County, IL","17167","2019","2019",14,194672,7.2,3.9,12.1
,"Sangamon County, IL","17167","2020","2020",20,193882,10.3,6.3,15.9
,"Sangamon County, IL","17167","2021","2021",30,194734,15.4,10.4,22.0
,"Sangamon County, IL","17167","2022","2022",20,194534,10.3,6.3,15.9
,"Sangamon County, IL","17167","2023","2023",28,193491,14.5,9.6,20.9
,"Sangamon County, IL","17167","2024 ","2024",23,194345,11.8,7.5,17.8
,"Vermilion County, IL","17183","2022","2022",11,72337,15.2,7.6,27.2
,"Vermilion County, IL","17183","2023","2023",15,71652,20.9,11.7,34.5
,"Will County, IL","17197","2018","2018",47,692310,6.8,5.0,9.0
,"Will County, IL","17197","2019","2019",63,690743,9.1,7.0,11.7
,"Will County, IL","17197","2020","2020",41,688726,6.0,4.3,8.1
,"Will County, IL","17197","2021","2021",65,697252,9.3,7.2,11.9
,"Will County, IL","17197","2022","2022",70,696757,10.0,7.8,12.7
,"Will County, IL","17197","2023","2023",67,700728,9.6,7.4,12.1
,"Will County, IL","17197","2024 ","2024",48,708583,6.8,5.0,9.0
,"Winnebago County, IL","17201","2018","2018",42,284081,14.8,10.7,20.0
,"Winnebago County, IL","17201","2019","2019",31,282572,11.0,7.5,15.6
,"Winnebago County, IL","17201","2020","2020",38,281295,13.5,9.6,18.5
,"Winnebago County, IL","17201","2021","2021",47,283119,16.6,12.2,22.1
,"Winnebago County, IL","17201","2022","2022",26,282188,9.2,6.0,13.5
